x	y
425,52735701822394	 419,15422718735545
425,5705518898006	 422,7421882941235
425,6125275512924	 451,811640173717
425,6719204997102	 418,980054318095
425,7297458923047	 418,9103851703908
425,77259241814284	 429,7787722122521
425,80046007722456	 451,5852154436784
425,84504833175527	 426,05147281007476
425,8889398948089	 415,0785820466572
425,9331798036011	 396,82526534814724
425,97672302091627	 393,13280051982247
426,01817616380026	 433,122891302055
426,07878832230296	 374,80981467360834
426,1340011218586	 429,34334003910044
426,19426493462277	 378,31068934574614
426,2372856333301	 385,5388634200608
426,27873877621414	 425,52895420229333
426,32158530205226	 436,39734124415463
426,3639093092826	 458,1863671886549
426,40727835372843	 458,1341153278763
426,44942818808954	 483,5633542399228
426,51108538380777	 403,4089998061977
426,56682070197115	 447,02188626905036
426,60966722780927	 457,89027331091165
426,65390713660145	 439,63695661240126
426,6971020081781	 443,22491771916975
426,73872932393135	 479,57479553385565
426,80038651964963	 399,4204411001301
426,8437555640955	 399,368189239352
426,88555705271807	 432,0778540864917
426,9428599267048	 442,9288238414265
426,9862289711507	 442,87657198064835
427,0282046326425	 471,94602386024144
427,08411412367514	 511,9186973555479
427,1300957611599	 457,2632509815735
427,16179522336535	 398,9850089269785
427,20464174920346	 409,8533959688398
427,26246714179797	 409,7837268211356
427,3201183615232	 413,3542706409776
427,3631390602306	 420,58244471529224
427,39031002783526	 456,94973981690464
427,4347241094967	 435,0562101508481
427,493072020699	 424,065902100504
427,5508974132935	 423,9962329527998
427,608722805888	 423,9265638050956
427,66654819848253	 423,8568946573914
427,7238510724693	 434,70786441232667
427,7818506379331	 430,99798229707585
427,8405468948739	 412,7272483116394
427,88391593931976	 412,6749964508613
427,9257174279423	 445,384661298001
427,9833686476676	 448,955205117843
428,04084569452357	 456,1659619052316
428,0842147389695	 456,11371004445346
428,11382412674374	 441,51802360041575
428,14343351451805	 426,92233715637803
428,18593169461764	 445,0711501333317
428,24375708721215	 445,0014809856275
428,3017566526759	 441,29159887037713
428,35940787240116	 444,8621426902191
428,40295108971634	 441,1696778618948
428,44579761555445	 452,03806490375564
428,5044938724953	 433,76733091831966
428,56197091935127	 440,9780877057078
428,60499161805865	 448,2062617800225
428,6476639710275	 462,71486178942996
428,6913813612119	 455,382183993559
428,72203578620173	 418,9452197442424
428,76435979343205	 440,73424568874316
428,80772883787796	 440,681993827965
428,8493561536312	 477,0318716426509
428,8934218895542	 462,41876791168715
428,93783597121563	 440,5252382456306
428,9954871909409	 444,0957820654726
429,05296423779686	 451,3065388528612
429,11096380326063	 447,5966567376104
429,16844085011667	 454,807413524999
429,2118098945625	 454,75516166422085
429,25378555605437	 483,82461354381394
429,29854798345434	 454,65065794266457
429,3427878922465	 436,3973412441542
429,40061328484103	 436,32767209645
429,45617443013515	 483,5807715268493
429,5153932056838	 454,38939863877386
429,5584139043911	 461,6175727130885
429,6024796403141	 447,0044689821243
429,65995668717005	 454,2152257695129
429,70367407735444	 446,882547973642
429,7484365047544	 417,70859237249215
429,8057393787412	 428,5595621274274
429,86286807985863	 443,0507448499088
429,92069347245314	 442,98107570220463
429,97956390226324	 421,070128749222
430,0220620823628	 439,2189417261761
430,0647344353317	 453,7275417355836
430,1088001712546	 439,11443800461984
430,13771286755184	 439,0796034307673
430,1802110476514	 457,22841640772094
430,238733131723	 442,59789538983114
430,27948958313	 497,1488380422493
430,31014400811983	 460,71187379293315
430,35351305256575	 460,659621932155
430,41081592655246	 471,5105916870898
430,4536624523906	 482,3789787289511
430,4987732255291	 445,9245971927089
430,55625027238506	 453,13535398009753
430,60031600830797	 438,5222502491338
430,6424658426691	 463,95148916118023
430,68635740572273	 452,97859839776265
430,71527010202	 452,94376382391056
430,74418279831724	 452,90892925005846
430,77239880313743	 467,434946546392
430,8164645390604	 452,8218428154282
430,8742899316549	 452,75217366772404
430,9310702870339	 474,52378232529827
430,98872150675913	 478,09432614514026
431,04550186213805	 499,86593480271495
431,1052431562945	 459,7539230120001
431,1625460302812	 470,6048927669349
431,20643759333484	 459,6320020035173
431,2505033292578	 445,01889827255354
431,2924789907496	 474,08835015214663
