;x;y
67;6.7;0.7327676031423711
68;6.800000000000001;0.8119264435362545
69;6.9;0.897465845372466
70;7.0;0.9896848974686147
71;7.1000000000000005;1.0887829923697736
72;7.2;1.194909674484747
73;7.300000000000001;1.3083141844948758
74;7.4;1.429046370536428
75;7.5;1.5571560807456726
76;7.6000000000000005;1.6927928595314137
77;7.7;1.8358071624848464
78;7.800000000000001;1.9861989896059713
79;7.9;2.1437689483497153
80;8.0;2.3083176461710053
81;8.1;2.479645690524769
82;8.200000000000001;2.6573044481845933
83;8.3;2.8408951340603315
84;8.4;3.0299691149255708
85;8.5;3.223928213145092
86;8.6;3.422124402947409
87;8.700000000000001;3.623859810424768
88;8.8;3.8283867135331455
89;8.9;4.0348078458197145
90;9.0;4.242225940831647
91;9.1;4.449693883979847
92;9.200000000000001;4.656164864402683
93;9.3;4.860691767511061
94;9.4;5.062078238034544
95;9.5;5.259227616975229
96;9.600000000000001;5.451093093471486
97;9.700000000000001;5.6365281603891475
98;9.8;5.814336462457776
99;9.9;5.983521036952008
100;10.0;6.142985224873943
101;10.100000000000001;6.291632367225681
102;10.200000000000001;6.428565197554395
103;10.3;6.552836601270988
104;10.4;6.663649008195172
105;10.5;6.760155000010384
106;10.600000000000001;6.841756399081409
107;10.700000000000001;6.907855027773028
108;10.8;6.9579524047225565
109;10.9;6.9917992892486565
110;11.0;7.00904674439745
111;11.100000000000001;7.0095950738964
112;11.200000000000001;6.993494125881775
113;11.3;6.960793748489843
114;11.4;6.911743182401946
115;11.5;6.846741212708229
116;11.600000000000001;6.7661367763625675
117;11.700000000000001;6.670627747272718
118;11.8;6.560812303073899
119;11.9;6.437388317673865
120;12.0;6.301302905661709
121;12.100000000000001;6.153403485353994
122;12.200000000000001;5.994637171339813
123;12.3;5.826100622617069
124;12.4;5.6487908019111215
125;12.5;5.463904064492411
126;12.600000000000001;5.272437373086299
127;12.700000000000001;5.075587082963223
128;12.8;4.874400004984813
129;12.9;4.670122342557777
130;13.0;4.463701210271209
131;13.100000000000001;4.256283115259276
132;13.200000000000001;4.048815172111075
133;13.3;3.8422943435519703
134;13.4;3.6376178960347887
135;13.5;3.4356830960123568
136;13.600000000000001;3.237237665528698
137;13.700000000000001;3.0429296303552995
138;13.8;2.8535565606724513
139;13.9;2.669517241570299
140;14.0;2.49145969882033
141;14.100000000000001;2.3197328693764208
142;14.200000000000001;2.1546856901924487
143;14.3;1.9966172500860226
144;14.4;1.8457767897384842
145;14.5;1.7022141572861014
146;14.600000000000001;1.5661287452739467
147;14.700000000000001;1.4374707055657523
148;14.8;1.3162400381615176
149;14.9;1.202386894924975
150;15.0;1.0957118833110517
151;15.100000000000001;0.9961651551834791
152;15.200000000000001;0.9034974698609167
153;15.3;0.8175094347982916
154;15.4;0.7379518093142627
155;15.5;0.6645255045912211
156;15.600000000000001;0.5969812799478257
157;15.700000000000001;0.5350698947027355
158;15.8;0.47839256376580513
159;15.9;0.4267000464556936
160;16.0;0.3796932539547919
161;16.1;0.3370730974454907
162;16.2;0.298540488110181
163;16.3;0.26374648899498543
164;16.400000000000002;0.23249170755483123
165;16.5;0.20442720683584106
166;16.6;0.1793037461566741
167;16.7;0.15692193297225743
168;16.8;0.13698267846498202
169;16.900000000000002;0.1193364382260433
170;17.0;0.1036841234378321
171;17.1;0.08987618969154389
172;17.2;0.07771324444210588
173;17.3;0.06704574328071354
174;17.400000000000002;0.0577241417985623
175;17.5;0.04954904745057938
176;17.6;0.042420763964228426
177;17.7;0.03623959506697305
178;17.8;0.030905844486276875
179;17.900000000000002;0.026269967813335345
180;18.0;0.022282116911880267
181;18.1;0.018892443645643443
182;18.2;0.015951403605820324
183;18.3;0.01340914865614271
184;18.400000000000002;0.011265678796610603
185;18.5;0.009471145890955818
186;18.6;0.007925853666641973
187;18.7;0.006579953987400883
188;18.8;0.005483294989500736
189;18.900000000000002;0.004586028536673344
190;19.0;0.003788458356382327
191;19.1;0.003140432584895876
192;19.200000000000003;0.0025921030859458022
193;19.3;0.002143469859532106
194;19.400000000000002;0.0017446847693865979
195;19.5;0.0014455959517774668
196;19.6;0.001146507134168336
197;19.700000000000003;0.0009471145890955818
198;19.8;0.0007477220440228275
199;19.900000000000002;0.0006480257714864506
200;20.0;0.0004984813626818851
201;20.1;0.0003987850901455081
202;20.200000000000003;0.0003489369538773195
203;20.3;0.00024924068134094256
204;20.400000000000002;0.00019939254507275405
205;20.5;0.00014954440880456552
206;20.6;0.00014954440880456552
207;20.700000000000003;9.969627253637703e-05
208;20.8;9.969627253637703e-05
209;20.900000000000002;4.9848136268188513e-05
210;21.0;4.9848136268188513e-05
211;21.1;4.9848136268188513e-05
212;21.200000000000003;4.9848136268188513e-05
213;21.3;4.9848136268188513e-05
214;21.400000000000002;0.0
215;21.5;0.0
216;21.6;0.0
217;21.700000000000003;0.0
218;21.8;0.0
219;21.900000000000002;0.0
220;22.0;0.0
221;22.1;0.0
222;22.200000000000003;0.0
223;22.3;0.0
224;22.400000000000002;0.0
225;22.5;0.0
226;22.6;0.0
227;22.700000000000003;0.0
228;22.8;0.0
229;22.900000000000002;0.0
230;23.0;0.0
231;23.1;0.0
232;23.200000000000003;0.0
233;23.3;0.0
234;23.400000000000002;0.0
235;23.5;0.0
236;23.6;0.0
237;23.700000000000003;0.0
238;23.8;0.0
239;23.900000000000002;0.0
240;24.0;0.0
241;24.1;0.0
242;24.200000000000003;0.0
243;24.3;0.0
244;24.400000000000002;0.0
245;24.5;0.0
246;24.6;0.0
247;24.700000000000003;0.0
248;24.8;0.0
249;24.900000000000002;0.0
250;25.0;0.0
251;25.1;0.0
252;25.200000000000003;0.0
253;25.3;0.0
254;25.400000000000002;0.0
255;25.5;0.0
256;25.6;0.0
257;25.700000000000003;0.0
258;25.8;0.0
259;25.900000000000002;0.0
260;26.0;0.0
261;26.1;0.0
262;26.200000000000003;0.0
263;26.3;0.0
264;26.400000000000002;0.0
265;26.5;0.0
266;26.6;0.0
267;26.700000000000003;0.0
268;26.8;0.0
269;26.900000000000002;0.0
270;27.0;0.0
271;27.1;0.0
272;27.200000000000003;0.0
273;27.3;0.0
274;27.400000000000002;0.0
275;27.5;0.0
276;27.6;0.0
277;27.700000000000003;0.0
278;27.8;0.0
279;27.900000000000002;0.0
