;Energy;cross sec
933;9.33;37.272928006892144
934;9.34;37.6956923859624
935;9.35;38.11845676503266
936;9.36;38.54122114410292
937;9.370000000000001;38.96398552317326
938;9.38;39.38674990224351
939;9.39;39.80951428131377
940;9.4;40.232278660384026
941;9.41;40.655043039454284
942;9.42;41.07780741852454
943;9.43;41.52786215440953
944;9.44;41.991358409322665
945;9.450000000000001;42.454854664235874
946;9.46;42.918350919149006
947;9.47;43.38184717406214
948;9.48;43.84534342897527
949;9.49;44.3088396838884
950;9.5;44.77233593880153
951;9.51;45.235832193714664
952;9.52;45.699328448627796
953;9.53;46.192201287871285
954;9.540000000000001;46.69954319103877
955;9.55;47.206885094206164
956;9.56;47.714226997373565
957;9.57;48.22156890054096
958;9.58;48.72891080370835
959;9.59;49.23625270687575
960;9.6;49.74359461004315
961;9.61;50.25093651321055
962;9.620000000000001;50.75827841637803
963;9.63;51.297149764353094
964;9.64;51.851550540367754
965;9.65;52.405951316382406
966;9.66;52.960352092397066
967;9.67;53.51475286841172
968;9.68;54.06915364442638
969;9.69;54.62355442044104
970;9.700000000000001;55.17795519645579
971;9.71;55.73235597247045
972;9.72;56.286756748485104
973;9.73;56.87488687754788
974;9.74;57.4796299715448
975;9.75;58.084373065541726
976;9.76;58.68911615953864
977;9.77;59.293859253535565
978;9.78;59.89860234753249
979;9.790000000000001;60.50334544152952
980;9.8;61.108088535526434
981;9.81;61.71283162952336
982;9.82;62.31757472352028
983;9.83;62.95832234347928
984;9.84;63.61680353592707
985;9.85;64.27528472837486
986;9.86;64.93376592082264
987;9.870000000000001;65.59224711327055
988;9.88;66.25072830571833
989;9.89;66.90920949816612
990;9.9;67.5676906906139
991;9.91;68.2261718830617
992;9.92;68.88465307550948
993;9.93;69.58151003986343
994;9.94;70.29726850381296
995;9.950000000000001;71.01302696776263
996;9.96;71.72878543171215
997;9.97;72.44454389566168
998;9.98;73.16030235961121
999;9.99;73.87606082356074
1000;10.0;74.59181928751028
1001;10.01;75.3075777514598
1002;10.02;76.02333621540933
1003;10.03;76.77996726970156
1004;10.040000000000001;77.55672959983437
1005;10.05;78.33349192996702
1006;10.06;79.1102542600997
1007;10.07;79.88701659023236
1008;10.08;80.66377892036502
1009;10.09;81.44054125049769
1010;10.1;82.21730358063036
1011;10.11;82.99406591076301
1012;10.120000000000001;83.77082824089582
1013;10.13;84.59104125369095
1014;10.14;85.43265534899145
1015;10.15;86.27426944429196
1016;10.16;87.11588353959246
1017;10.17;87.95749763489297
1018;10.18;88.79911173019347
1019;10.19;89.64072582549397
1020;10.200000000000001;90.48233992079463
1021;10.21;91.32395401609514
1022;10.22;92.16556811139564
1023;10.23;93.05327703406402
1024;10.24;93.9636893791673
1025;10.25;94.87410172427059
1026;10.26;95.78451406937388
1027;10.27;96.69492641447717
1028;10.28;97.60533875958046
1029;10.290000000000001;98.5157511046839
1030;10.3;99.4261634497872
1031;10.31;100.33657579489048
1032;10.32;101.24698813999376
1033;10.33;102.20623242829488
1034;10.34;103.18952827070834
1035;10.35;104.1728241131218
1036;10.36;105.15611995553527
1037;10.370000000000001;106.13941579794891
1038;10.38;107.12271164036238
1039;10.39;108.10600748277585
1040;10.4;109.0893033251893
1041;10.41;110.07259916760277
1042;10.42;111.05589501001624
1043;10.43;112.09076634199644
1044;10.44;113.15104052704682
1045;10.450000000000001;114.21131471209738
1046;10.46;115.27158889714775
1047;10.47;116.33186308219811
1048;10.48;117.39213726724849
1049;10.49;118.45241145229886
1050;10.5;119.51268563734924
1051;10.51;120.57295982239961
1052;10.52;121.63323400744999
1053;10.53;122.74784822234379
1054;10.540000000000001;123.88922692954876
1055;10.55;125.03060563675353
1056;10.56;126.1719843439583
1057;10.57;127.31336305116307
1058;10.58;128.45474175836785
1059;10.59;129.5961204655726
1060;10.6;130.73749917277738
1061;10.61;131.87887787998216
1062;10.620000000000001;133.0202565871871
1063;10.63;134.2188200258855
1064;10.64;135.44554907860308
1065;10.65;136.6722781313207
1066;10.66;137.89900718403828
1067;10.67;139.1257362367559
1068;10.68;140.3524652894735
1069;10.69;141.5791943421911
1070;10.700000000000001;142.80592339490892
1071;10.71;144.03265244762653
1072;10.72;145.25938150034412
1073;10.73;146.54631464249965
1074;10.74;147.86290054512457
1075;10.75;149.1794864477495
1076;10.76;150.4960723503744
1077;10.77;151.8126582529993
1078;10.78;153.12924415562424
1079;10.790000000000001;154.4458300582494
1080;10.8;155.76241596087434
1081;10.81;157.07900186349926
1082;10.82;158.39558776612418
1083;10.83;159.7754057843701
1084;10.84;161.18636797896664
1085;10.85;162.5973301735632
1086;10.86;164.00829236815974
1087;10.870000000000001;165.41925456275655
1088;10.88;166.8302167573531
1089;10.89;168.24117895194965
1090;10.9;169.65214114654623
1091;10.91;171.06310334114278
1092;10.92;172.47406553573933
1093;10.93;173.95123004447896
1094;10.94;175.46100166316964
1095;10.950000000000001;176.9707732818606
1096;10.96;178.4805449005513
1097;10.97;179.99031651924201
1098;10.98;181.5000881379327
1099;10.99;183.0098597566234
1100;11.0;184.51963137531408
1101;11.01;186.02940299400478
1102;11.02;187.5391746126955
1103;11.03;189.11804528532457
1104;11.040000000000001;190.7309498203415
1105;11.05;192.34385435535816
1106;11.06;193.9567588903748
1107;11.07;195.56966342539147
1108;11.08;197.18256796040814
1109;11.09;198.79547249542478
1110;11.1;200.40837703044144
1111;11.11;202.02128156545808
1112;11.120000000000001;203.63418610047503
1113;11.13;205.3192112722913
1114;11.14;207.0397585487999
1115;11.15;208.7603058253085
1116;11.16;210.48085310181713
1117;11.17;212.20140037832573
1118;11.18;213.92194765483433
1119;11.19;215.64249493134295
1120;11.200000000000001;217.36304220785186
1121;11.21;219.08358948436046
1122;11.22;220.80413676086906
1123;11.23;222.59993699061235
1124;11.24;224.43280210776973
1125;11.25;226.2656672249271
1126;11.26;228.0985323420845
1127;11.27;229.93139745924188
1128;11.28;231.76426257639926
1129;11.290000000000001;233.59712769355696
1130;11.3;235.42999281071434
1131;11.31;237.26285792787172
1132;11.32;239.0957230450291
1133;11.33;241.0070243117618
1134;11.34;242.9569583088823
1135;11.35;244.9068923060028
1136;11.36;246.85682630312328
1137;11.370000000000001;248.80676030024412
1138;11.38;250.75669429736462
1139;11.39;252.7066282944851
1140;11.4;254.6565622916056
1141;11.41;256.6064962887261
1142;11.42;258.5564302858466
1143;11.43;260.5877787432459
1144;11.44;262.65922686018547
1145;11.450000000000001;264.73067497712543
1146;11.46;266.802123094065
1147;11.47;268.8735712110046
1148;11.48;270.9450193279442
1149;11.49;273.0164674448838
1150;11.5;275.08791556182337
1151;11.51;277.15936367876293
1152;11.52;279.23081179570255
1153;11.53;281.3864832285765
1154;11.540000000000001;283.5836377872096
1155;11.55;285.7807923458423
1156;11.56;287.977946904475
1157;11.57;290.1751014631077
1158;11.58;292.37225602174044
1159;11.59;294.56941058037313
1160;11.6;296.7665651390058
1161;11.61;298.96371969763857
1162;11.620000000000001;301.16087425627165
1163;11.63;303.44531489354773
1164;11.64;305.7727471814989
1165;11.65;308.10017946945015
1166;11.66;310.42761175740134
1167;11.67;312.7550440453525
1168;11.68;315.0824763333037
1169;11.69;317.4099086212549
1170;11.700000000000001;319.7373409092065
1171;11.71;322.0647731971577
1172;11.72;324.3922054851089
1173;11.73;326.8099602738406
1174;11.74;329.2722022644493
1175;11.75;331.7344442550579
1176;11.76;334.19668624566657
1177;11.77;336.65892823627524
1178;11.78;339.1211702268839
1179;11.790000000000001;341.583412217493
1180;11.8;344.04565420810167
1181;11.81;346.50789619871034
1182;11.82;348.97013818931896
1183;11.83;351.52577570013204
1184;11.84;354.12741398955325
1185;11.85;356.72905227897445
1186;11.86;359.33069056839565
1187;11.870000000000001;361.9323288578173
1188;11.88;364.5339671472385
1189;11.89;367.1356054366597
1190;11.9;369.7372437260809
1191;11.91;372.3388820155021
1192;11.92;374.9405203049233
1193;11.93;377.63840510605485
1194;11.94;380.38369490549144
1195;11.950000000000001;383.12898470492854
1196;11.96;385.87427450436513
1197;11.97;388.6195643038017
1198;11.98;391.3648541032383
1199;11.99;394.1101439026749
1200;12.0;396.8554337021115
1201;12.01;399.6007235015481
1202;12.02;402.3460133009847
1203;12.030000000000001;405.1901761164957
1204;12.040000000000001;408.08303758171434
1205;12.05;410.9758990469329
1206;12.06;413.86876051215154
1207;12.07;416.7616219773701
1208;12.08;419.6544834425887
1209;12.09;422.5473449078073
1210;12.1;425.4402063730259
1211;12.11;428.3330678382445
1212;12.120000000000001;431.2259293034636
1213;12.13;434.220445863614
1214;12.14;437.2650313511188
1215;12.15;440.3096168386236
1216;12.16;443.3542023261284
1217;12.17;446.39878781363325
1218;12.18;449.4433733011381
1219;12.19;452.48795878864286
1220;12.200000000000001;455.53254427614826
1221;12.21;458.57712976365303
1222;12.22;461.62171525115787
1223;12.23;464.77074322898153
1224;12.24;467.9712130303951
1225;12.25;471.17168283180865
1226;12.26;474.3721526332222
1227;12.27;477.5726224346358
1228;12.280000000000001;480.7730922360499
1229;12.290000000000001;483.9735620374634
1230;12.3;487.174031838877
1231;12.31;490.37450164029053
1232;12.32;493.57497144170407
1233;12.33;496.882607579027
1234;12.34;500.2430271355292
1235;12.35;503.60344669203135
1236;12.36;506.9638662485335
1237;12.370000000000001;510.3242858050363
1238;12.38;513.6847053615385
1239;12.39;517.0451249180406
1240;12.4;520.4055444745428
1241;12.41;523.765964031045
1242;12.42;527.1263835875471
1243;12.43;530.5966261421357
1244;12.44;534.120960621155
1245;12.450000000000001;537.6452951001747
1246;12.46;541.169629579194
1247;12.47;544.693964058213
1248;12.48;548.2182985372323
1249;12.49;551.7426330162515
1250;12.5;555.2669674952707
1251;12.51;558.7913019742898
1252;12.52;562.315636453309
1253;12.530000000000001;565.9519110627434
1254;12.540000000000001;569.6433203632769
1255;12.55;573.3347296638104
1256;12.56;577.0261389643439
1257;12.57;580.7175482648775
1258;12.58;584.4089575654109
1259;12.59;588.1003668659445
1260;12.6;591.7917761664779
1261;12.61;595.4831854670114
1262;12.620000000000001;599.1745947675456
1263;12.63;602.9804183096454
1264;12.64;606.842595134905
1265;12.65;610.7047719601644
1266;12.66;614.5669487854238
1267;12.67;618.4291256106833
1268;12.68;622.2913024359427
1269;12.69;626.1534792612022
1270;12.700000000000001;630.0156560864623
1271;12.71;633.8778329117217
1272;12.72;637.7400097369812
1273;12.73;641.7189357428758
1274;12.74;645.7553650765459
1275;12.75;649.7917944102161
1276;12.76;653.8282237438862
1277;12.77;657.8646530775562
1278;12.780000000000001;661.9010824112271
1279;12.790000000000001;665.9375117448972
1280;12.8;669.9739410785673
1281;12.81;674.0103704122374
1282;12.82;678.0467997459075
1283;12.83;682.2021485408201
1284;12.84;686.416069607688
1285;12.85;690.6299906745558
1286;12.86;694.8439117414235
1287;12.870000000000001;699.0578328082921
1288;12.88;703.2717538751599
1289;12.89;707.4856749420277
1290;12.9;711.6995960088956
1291;12.91;715.9135170757634
1292;12.92;720.1274381426311
1293;12.93;724.4626252992362
1294;12.94;728.8575405298908
1295;12.950000000000001;733.2524557605461
1296;12.96;737.6473709912008
1297;12.97;742.0422862218554
1298;12.98;746.43720145251
1299;12.99;750.8321166831646
1300;13.0;755.2270319138192
1301;13.01;759.6219471444739
1302;13.02;764.0168623751284
1303;13.030000000000001;768.5345866519103
1304;13.040000000000001;773.1127989663358
1305;13.05;777.6910112807614
1306;13.06;782.2692235951869
1307;13.07;786.8474359096124
1308;13.08;791.4256482240379
1309;13.09;796.0038605384634
1310;13.1;800.5820728528889
1311;13.11;805.1602851673143
1312;13.120000000000001;809.7384974817408
1313;13.13;814.4415601406804
1314;13.14;819.2061162528883
1315;13.15;823.9706723650962
1316;13.16;828.7352284773041
1317;13.17;833.4997845895119
1318;13.18;838.2643407017198
1319;13.19;843.0288968139278
1320;13.200000000000001;847.7934529261364
1321;13.21;852.5580090383444
1322;13.22;857.3225651505522
1323;13.23;862.2139076452905
1324;13.24;867.1676971642602
1325;13.25;872.1214866832298
1326;13.26;877.0752762021996
1327;13.27;882.0290657211692
1328;13.280000000000001;886.9828552401398
1329;13.290000000000001;891.9366447591094
1330;13.3;896.8904342780792
1331;13.31;901.8442237970488
1332;13.32;906.7980133160185
1333;13.33;911.8798933705026
1334;13.34;917.0248627932252
1335;13.35;922.1698322159478
1336;13.36;927.3148016386704
1337;13.370000000000001;932.4597710613939
1338;13.38;937.6047404841164
1339;13.39;942.749709906839
1340;13.4;947.8946793295617
1341;13.41;953.0396487522842
1342;13.42;958.1846181750068
1343;13.43;963.4596552481277
1344;13.44;968.7987554923403
1345;13.450000000000001;974.1378557365539
1346;13.46;979.4769559807665
1347;13.47;984.8160562249791
1348;13.48;990.1551564691918
1349;13.49;995.4942567134044
1350;13.5;1000.8333569576171
1351;13.51;1006.1724572018296
1352;13.52;1011.5115574460423
1353;13.530000000000001;1016.9819787632105
1354;13.540000000000001;1022.517080608848
1355;13.55;1028.0521824544853
1356;13.56;1033.587284300123
1357;13.57;1039.1223861457604
1358;13.58;1044.6574879913978
1359;13.59;1050.1925898370353
1360;13.6;1055.7276916826727
1361;13.61;1061.26279352831
1362;13.620000000000001;1066.7978953739487
1363;13.63;1072.465709966237
1364;13.64;1078.198890538219
1365;13.65;1083.9320711102012
1366;13.66;1089.6652516821832
1367;13.67;1095.3984322541653
1368;13.68;1101.1316128261474
1369;13.69;1106.8647933981294
1370;13.700000000000001;1112.5979739701127
1371;13.71;1118.3311545420947
1372;13.72;1124.0643351140768
1373;13.73;1129.931416583644
1374;13.74;1135.8644492415742
1375;13.75;1141.7974818995044
1376;13.76;1147.7305145574346
1377;13.77;1153.6635472153648
1378;13.780000000000001;1159.5965798732962
1379;13.790000000000001;1165.5296125312263
1380;13.8;1171.4626451891565
1381;13.81;1177.3956778470867
1382;13.82;1183.328710505017
1383;13.83;1189.3966313936903
1384;13.84;1195.5309897691477
1385;13.85;1201.665348144605
1386;13.86;1207.7997065200625
1387;13.870000000000001;1213.9340648955208
1388;13.88;1220.0684232709782
1389;13.89;1226.2027816464356
1390;13.9;1232.337140021893
1391;13.91;1238.4714983973504
1392;13.92;1244.6058567728078
1393;13.93;1250.876704151177
1394;13.94;1257.2147774563534
1395;13.950000000000001;1263.5528507615309
1396;13.96;1269.8909240667074
1397;13.97;1276.228997371884
1398;13.98;1282.5670706770604
1399;13.99;1288.905143982237
1400;14.0;1295.2432172874132
1401;14.01;1301.5812905925898
1402;14.02;1307.9193638977663
1403;14.030000000000001;1314.3943629017676
1404;14.040000000000001;1320.9368029216064
1405;14.05;1327.4792429414454
1406;14.06;1334.0216829612841
1407;14.07;1340.5641229811229
1408;14.08;1347.1065630009618
1409;14.09;1353.6490030208006
1410;14.1;1360.1914430406393
1411;14.11;1366.733883060478
1412;14.120000000000001;1373.2763230803182
1413;14.13;1379.9564897392208
1414;14.14;1386.7044919069162
1415;14.15;1393.4524940746116
1416;14.16;1400.200496242307
1417;14.17;1406.9484984100025
1418;14.18;1413.6965005776979
1419;14.19;1420.4445027453933
1420;14.200000000000001;1427.1925049130898
1421;14.21;1433.9405070807852
1422;14.22;1440.6885092484804
1423;14.23;1447.5755464906615
1424;14.24;1454.5310636949023
1425;14.25;1461.4865808991433
1426;14.26;1468.4420981033843
1427;14.27;1475.3976153076253
1428;14.280000000000001;1482.3531325118674
1429;14.290000000000001;1489.3086497161084
1430;14.3;1496.2641669203495
1431;14.31;1503.2196841245905
1432;14.32;1510.1752013288315
1433;14.33;1517.269900013001
1434;14.34;1524.433150769374
1435;14.35;1531.596401525747
1436;14.36;1538.7596522821202
1437;14.370000000000001;1545.9229030384947
1438;14.38;1553.0861537948676
1439;14.39;1560.2494045512408
1440;14.4;1567.412655307614
1441;14.41;1574.575906063987
1442;14.42;1581.7391568203602
1443;14.43;1589.0421692964119
1444;14.44;1596.4140196343947
1445;14.450000000000001;1603.7858699723786
1446;14.46;1611.1577203103614
1447;14.47;1618.5295706483441
1448;14.48;1625.9014209863271
1449;14.49;1633.27327132431
1450;14.5;1640.6451216622927
1451;14.51;1648.0169720002755
1452;14.52;1655.3888223382583
1453;14.530000000000001;1662.9015812316775
1454;14.540000000000001;1670.4837428464293
1455;14.55;1678.0659044611812
1456;14.56;1685.6480660759328
1457;14.57;1693.2302276906846
1458;14.58;1700.8123893054365
1459;14.59;1708.394550920188
1460;14.6;1715.97671253494
1461;14.61;1723.5588741496917
1462;14.620000000000001;1731.1410357644447
1463;14.63;1738.8636102330863
1464;14.64;1746.6553432715543
1465;14.65;1754.447076310022
1466;14.66;1762.23880934849
1467;14.67;1770.030542386958
1468;14.68;1777.8222754254257
1469;14.69;1785.6140084638937
1470;14.700000000000001;1793.4057415023628
1471;14.71;1801.1974745408306
1472;14.72;1808.9892075792986
1473;14.73;1816.9223154703836
1474;14.74;1824.9250557515638
1475;14.75;1832.927796032744
1476;14.76;1840.930536313924
1477;14.77;1848.9332765951042
1478;14.780000000000001;1856.9360168762857
1479;14.790000000000001;1864.938757157466
1480;14.8;1872.941497438646
1481;14.81;1880.944237719826
1482;14.82;1888.9469780010063
1483;14.83;1897.0912194236023
1484;14.84;1905.3051554382387
1485;14.85;1913.5190914528753
1486;14.86;1921.7330274675119
1487;14.870000000000001;1929.94696348215
1488;14.88;1938.1608994967867
1489;14.89;1946.3748355114233
1490;14.9;1954.5887715260599
1491;14.91;1962.8027075406965
1492;14.92;1971.016643555333
1493;14.93;1979.3723099713975
1494;14.94;1987.797783898613
1495;14.950000000000001;1996.2232578258302
1496;14.96;2004.648731753046
1497;14.97;2013.0742056802615
1498;14.98;2021.499679607477
1499;14.99;2029.9251535346925
1500;15.0;2038.3506274619083
1501;15.01;2046.7761013891238
1502;15.02;2055.2015753163396
1503;15.030000000000001;2063.7690283227935
1504;15.040000000000001;2072.406411323497
1505;15.05;2081.043794324201
1506;15.06;2089.6811773249046
1507;15.07;2098.3185603256084
1508;15.08;2106.9559433263125
1509;15.09;2115.5933263270163
1510;15.1;2124.23070932772
1511;15.11;2132.8680923284237
1512;15.120000000000001;2141.505475329129
1513;15.13;2150.2847383628714
1514;15.14;2159.133882606917
1515;15.15;2167.9830268509622
1516;15.16;2176.8321710950077
1517;15.17;2185.6813153390535
1518;15.18;2194.530459583099
1519;15.19;2203.3796038271444
1520;15.200000000000001;2212.228748071191
1521;15.21;2221.0778923152366
1522;15.22;2229.927036559282
1523;15.23;2238.9182758709417
1524;15.24;2247.9795023054553
1525;15.25;2257.0407287399694
1526;15.26;2266.1019551744835
1527;15.27;2275.1631816089975
1528;15.280000000000001;2284.224408043513
1529;15.290000000000001;2293.285634478027
1530;15.3;2302.3468609125407
1531;15.31;2311.408087347055
1532;15.32;2320.469313781569
1533;15.33;2329.6724243451213
1534;15.34;2338.945418136409
1535;15.35;2348.2184119276967
1536;15.36;2357.491405718985
1537;15.370000000000001;2366.7643995102744
1538;15.38;2376.037393301562
1539;15.39;2385.31038709285
1540;15.4;2394.5833808841376
1541;15.41;2403.8563746754253
1542;15.42;2413.1293684667135
1543;15.43;2422.544361860988
1544;15.44;2432.029295358226
1545;15.450000000000001;2441.514228855466
1546;15.46;2450.9991623527044
1547;15.47;2460.4840958499426
1548;15.48;2469.969029347181
1549;15.49;2479.4539628444186
1550;15.5;2488.938896341657
1551;15.51;2498.423829838895
1552;15.52;2507.9087633361332
1553;15.530000000000001;2517.5353485006476
1554;15.540000000000001;2527.231702396802
1555;15.55;2536.928056292957
1556;15.56;2546.624410189112
1557;15.57;2556.320764085267
1558;15.58;2566.017117981422
1559;15.59;2575.713471877577
1560;15.6;2585.4098257737314
1561;15.610000000000001;2595.106179669888
1562;15.620000000000001;2604.802533566043
1563;15.63;2614.6413862086893
1564;15.64;2624.5504248011002
1565;15.65;2634.4594633935108
1566;15.66;2644.3685019859213
1567;15.67;2654.2775405783323
1568;15.68;2664.186579170743
1569;15.69;2674.0956177631533
1570;15.700000000000001;2684.0046563555657
1571;15.71;2693.9136949479766
1572;15.72;2703.822733540387
1573;15.73;2713.8727116469236
1574;15.74;2723.9921077231043
1575;15.75;2734.1115037992845
1576;15.76;2744.230899875465
1577;15.77;2754.350295951646
1578;15.780000000000001;2764.469692027828
1579;15.790000000000001;2774.5890881040086
1580;15.8;2784.708484180189
1581;15.81;2794.8278802563696
1582;15.82;2804.9472763325502
1583;15.83;2815.208114117152
1584;15.84;2825.5386172208273
1585;15.85;2835.8691203245025
1586;15.860000000000001;2846.1996234281796
1587;15.870000000000001;2856.530126531855
1588;15.88;2866.8606296355297
1589;15.89;2877.191132739205
1590;15.9;2887.52163584288
1591;15.91;2897.8521389465554
1592;15.92;2908.1826420502307
1593;15.93;2918.6546888365333
1594;15.94;2929.19645116801
1595;15.950000000000001;2939.7382134994887
1596;15.96;2950.2799758309657
1597;15.97;2960.8217381624427
1598;15.98;2971.3635004939197
1599;15.99;2981.9052628253967
1600;16.0;2992.4470251568737
1601;16.01;3002.9887874883525
1602;16.02;3013.5305498198272
1603;16.03;3024.2129769676685
1604;16.04;3034.964686786251
1605;16.05;3045.716396604838
1606;16.06;3056.4681064234205
1607;16.07;3067.2198162420073
1608;16.080000000000002;3077.971526060594
1609;16.09;3088.7232358791766
1610;16.1;3099.4749456977634
1611;16.11;3110.2266555163465
1612;16.12;3120.9783653349327
1613;16.13;3131.8703413478393
1614;16.14;3142.8314036952665
1615;16.15;3153.79246604269
1616;16.16;3164.753528390118
1617;16.17;3175.714590737545
1618;16.18;3186.675653084969
1619;16.19;3197.6367154323966
1620;16.2;3208.5977777798203
1621;16.21;3219.5588401272475
1622;16.22;3230.519902474671
1623;16.23;3241.622010930849
1624;16.240000000000002;3252.793589858501
1625;16.25;3263.9651687861488
1626;16.26;3275.1367477138006
1627;16.27;3286.3083266414483
1628;16.28;3297.4799055691
1629;16.29;3308.6514844967483
1630;16.3;3319.8230634244
1631;16.31;3330.994642352048
1632;16.32;3342.1662212796996
1633;16.330000000000002;3353.4774751208734
1634;16.34;3364.8575240687032
1635;16.35;3376.237573016537
1636;16.36;3387.617621964367
1637;16.37;3398.997670912201
1638;16.38;3410.3777198600305
1639;16.39;3421.7577688078645
1640;16.4;3433.1378177556944
1641;16.41;3444.5178667035284
1642;16.42;3455.8979156513624
1643;16.43;3467.4173299031395
1644;16.44;3479.005386767313
1645;16.45;3490.593443631483
1646;16.46;3502.181500495656
1647;16.47;3513.7695573598257
1648;16.48;3525.3576142239995
1649;16.490000000000002;3536.9456710881727
1650;16.5;3548.5337279523424
1651;16.51;3560.121784816516
1652;16.52;3571.7098416806853
1653;16.53;3583.4376666376597
1654;16.54;3595.2343325955617
1655;16.55;3607.030998553468
1656;16.56;3618.82766451137
1657;16.57;3630.624330469276
1658;16.580000000000002;3642.4209964271827
1659;16.59;3654.2176623850846
1660;16.6;3666.014328342991
1661;16.61;3677.810994300893
1662;16.62;3689.607660258799
1663;16.63;3701.5428062368746
1664;16.64;3713.546158792055
1665;16.65;3725.549511347231
1666;16.66;3737.5528639024114
1667;16.67;3749.5562164575917
1668;16.68;3761.5595690127675
1669;16.69;3773.562921567948
1670;16.7;3785.566274123124
1671;16.71;3797.5696266783043
1672;16.72;3809.57297923348
1673;16.73;3821.715411679752
1674;16.740000000000002;3833.9263461619344
1675;16.75;3846.1372806441127
1676;16.76;3858.348215126295
1677;16.77;3870.5591496084735
1678;16.78;3882.770084090656
1679;16.79;3894.9810185728343
1680;16.8;3907.1919530550167
1681;16.81;3919.402887537195
1682;16.82;3931.6138220193775
1683;16.830000000000002;3943.962242333371
1684;16.84;3956.3783795495947
1685;16.85;3968.794516765823
1686;16.86;3981.210653982047
1687;16.87;3993.6267911982754
1688;16.88;4006.0429284144993
1689;16.89;4018.4590656307278
1690;16.9;4030.8752028469517
1691;16.91;4043.29134006318
1692;16.92;4055.707477279408
1693;16.93;4068.262026876023
1694;16.94;4080.884749734626
1695;16.95;4093.507472593224
1696;16.96;4106.130195451827
1697;16.97;4118.752918310425
1698;16.98;4131.375641169028
1699;16.990000000000002;4143.9983640276305
1700;17.0;4156.621086886229
1701;17.01;4169.243809744832
1702;17.02;4181.86653260343
1703;17.03;4194.626446649871
1704;17.04;4207.45393247539
1705;17.05;4220.281418300914
1706;17.06;4233.108904126433
1707;17.07;4245.936389951958
1708;17.080000000000002;4258.763875777482
1709;17.09;4271.591361603001
1710;17.1;4284.418847428526
1711;17.11;4297.246333254045
1712;17.12;4310.073819079569
1713;17.13;4323.038240309019
1714;17.14;4336.070107334439
1715;17.150000000000002;4349.101974359859
1716;17.16;4362.133841385274
1717;17.17;4375.165708410694
1718;17.18;4388.197575436109
1719;17.19;4401.229442461529
1720;17.2;4414.261309486945
1721;17.21;4427.293176512364
1722;17.22;4440.3250435377795
1723;17.23;4453.493605476022
1724;17.240000000000002;4466.729494759386
1725;17.25;4479.965384042745
1726;17.26;4493.201273326109
1727;17.27;4506.437162609469
1728;17.28;4519.6730518928325
1729;17.29;4532.908941176192
1730;17.3;4546.144830459556
1731;17.31;4559.380719742915
1732;17.32;4572.61660902628
1733;17.330000000000002;4585.988195128432
1734;17.34;4599.426616977148
1735;17.35;4612.865038825868
1736;17.36;4626.303460674584
1737;17.37;4639.741882523304
1738;17.38;4653.180304372021
1739;17.39;4666.618726220741
1740;17.400000000000002;4680.057148069462
1741;17.41;4693.495569918177
1742;17.42;4706.9339917668985
1743;17.43;4720.508918315783
1744;17.44;4734.151078522967
1745;17.45;4747.793238730144
1746;17.46;4761.435398937328
1747;17.47;4775.077559144505
1748;17.48;4788.719719351689
1749;17.490000000000002;4802.361879558871
1750;17.5;4816.00403976605
1751;17.51;4829.646199973232
1752;17.52;4843.288360180411
1753;17.53;4857.065727583825
1754;17.54;4870.909689576422
1755;17.55;4884.753651569025
1756;17.56;4898.597613561624
1757;17.57;4912.441575554227
1758;17.580000000000002;4926.28553754683
1759;17.59;4940.129499539428
1760;17.6;4953.973461532031
1761;17.61;4967.817423524629
1762;17.62;4981.661385517232
1763;17.63;4995.640077646652
1764;17.64;5009.685129395705
1765;17.650000000000002;5023.730181144759
1766;17.66;5037.775232893807
1767;17.67;5051.82028464286
1768;17.68;5065.865336391909
1769;17.69;5079.910388140963
1770;17.7;5093.955439890011
1771;17.71;5108.000491639064
1772;17.72;5122.0455433881125
1773;17.73;5136.225250408
1774;17.740000000000002;5150.471280173223
1775;17.75;5164.717309938442
1776;17.76;5178.963339703665
1777;17.77;5193.209369468883
1778;17.78;5207.455399234106
1779;17.79;5221.701428999325
1780;17.8;5235.947458764548
1781;17.81;5250.193488529766
1782;17.82;5264.439518294989
1783;17.830000000000002;5278.819476845794
1784;17.84;5293.2654003208345
1785;17.85;5307.71132379588
1786;17.86;5322.157247270921
1787;17.87;5336.603170745967
1788;17.88;5351.049094221008
1789;17.89;5365.495017696054
1790;17.900000000000002;5379.940941171099
1791;17.91;5394.386864646141
1792;17.92;5408.832788121186
1793;17.93;5423.412556853467
1794;17.94;5438.05824936917
1795;17.95;5452.703941884868
1796;17.96;5467.349634400572
1797;17.97;5481.995326916269
1798;17.98;5496.641019431972
1799;17.990000000000002;5511.286711947675
1800;18.0;5525.932404463373
1801;18.01;5540.578096979077
1802;18.02;5555.223789494774
1803;18.03;5570.002673413817
1804;18.04;5584.84715906883
1805;18.05;5599.691644723846
1806;18.06;5614.536130378858
1807;18.07;5629.3806160338745
1808;18.080000000000002;5644.225101688892
1809;18.09;5659.069587343904
1810;18.1;5673.91407299892
1811;18.11;5688.758558653933
1812;18.12;5703.603044308949
1813;18.13;5718.57997028504
1814;18.14;5733.622128061071
1815;18.150000000000002;5748.6642858371015
1816;18.16;5763.706443613127
1817;18.17;5778.748601389158
1818;18.18;5793.790759165183
1819;18.19;5808.832916941213
1820;18.2;5823.875074717238
1821;18.21;5838.917232493269
1822;18.22;5853.959390269294
