x	y
4,0199530969	0,8060743978
4,0332551615	0,8943270068
4,0465572261	0,956622966
4,0598592907	1,1798501533
4,0731613553	1,3978860107
4,0864634199	1,3978860107
4,0997654845	1,3978860107
4,1130675492	1,3978860107
4,1263696138	1,1538935036
4,1396716784	0,8527963673
4,152973743	0,7022477991
4,1662758076	0,6399518399
4,1795778722	0,8060743978
4,1928799368	0,9981536055
4,2061820014	1,0033449355
4,219484066	1,0033449355
4,2327861306	1,0033449355
4,2460881952	1,0033449355
4,2593902598	1,3096334018
4,2726923244	1,6730264974
4,285994389	1,7145571369
4,2992964536	1,7145571369
4,3125985183	1,7145571369
4,3259005829	1,5172865992
4,3392026475	1,2992507419
4,3525047121	1,039684245
4,3658067767	0,9981536055
4,3791088413	1,0137275953
4,3924109059	1,0137275953
4,4057129705	1,0137275953
4,4190150351	1,0085362654
4,4323170997	1,0241102552
4,4456191643	1,0241102552
4,4589212289	1,0241102552
4,4722232935	1,1850414833
4,4855253581	1,1902328132
4,4988274227	1,2577201024
4,5121294874	1,2577201024
4,525431552	1,2577201024
4,5387336166	1,2577201024
4,5520356812	1,0760235546
4,5653377458	1,0085362654
4,5786398104	0,9150923265
4,591941875	0,6918651392
4,6052439396	0,7437784386
4,6185460042	0,7801177482
4,6318480688	0,8527963673
4,6451501334	0,8527963673
4,658452198	0,8527963673
4,6717542626	0,8527963673
4,6850563272	1,0656408947
4,6983583918	1,2473374425
4,7116604565	1,2473374425
4,7249625211	1,2473374425
4,7382645857	1,2473374425
4,7515666503	1,1798501533
4,7648687149	1,2940594119
4,7781707795	1,3615467011
4,7914728441	1,3823120209
4,8047749087	1,5588172387
4,8180769733	1,6626438375
4,8313790379	1,6626438375
4,8446811025	1,6626438375
4,8579831671	1,6574525075
4,8712852317	1,5432432489
4,8845872963	1,4705646298
4,8978893609	1,2265721228
4,9111914256	1,2265721228
4,9244934902	1,2161894629
4,9377955548	1,2109981329
4,9510976194	1,2109981329
4,964399684	1,2265721228
4,9777017486	1,3926946807
4,9910038132	1,3926946807
5,0043058778	1,3926946807
5,0176079424	1,1798501533
5,030910007	1,1279368539
5,0442120716	1,1279368539
5,0575141362	1,1694674934
5,0708162008	1,4653732999
5,0841182654	1,4653732999
5,09742033	1,4653732999
