E [MeV],S(E) [a.u.],,76Ge,,74Ge,,Sum,
1.30551122558853,0.176578022981685,,0.716927402301582,,0.0173419462463497,,0.734269348547931,
1.30983301230796,0.188899240185442,,0.749389004110054,,0.0174391721031958,,0.76682817621325,
1.31417172232339,0.234068574951209,,0.787441920013953,,0.0175370623762453,,0.804978982390198,
1.31851677857483,0.291555953802732,,0.831809267821114,,0.0176353821100078,,0.849444649931121,
1.32290202765431,0.427057611864029,,0.883887471432503,,0.0177349032961287,,0.901622374728631,
1.32734439285782,0.673421666697114,,0.945304100092316,,0.0178360213993353,,0.963140121491651,
1.33184387418539,1.03064811830199,,1.01787205544041,,0.0179387498609437,,1.03581080530135,
1.33643643364102,1.56853921649792,,1.10456320746098,,0.0180439273690813,,1.12260713483006,
1.34075187412444,1.56854238961592,,1.19967075176388,,0.0181430585028875,,1.21781381026676,
1.3453803955841,2.17623573763113,,1.31896623812342,,0.0182497068425954,,1.33721594496601,
1.34982699161163,2.43081182185471,,1.45329639708427,,0.0183524826380471,,1.47164887972232,
1.35416358621506,2.47187514192523,,1.60592128737679,,0.0184530194633935,,1.62437430684018,
1.35847902669848,2.47187831504323,,1.7819706170578,,0.0185533655645598,,1.80052398262236,
1.36279446718189,2.47188148816124,,1.98481900891678,,0.0186540128656968,,2.00347302178247,
1.36691952058516,2.10234333870662,,2.20543534061977,,0.0187505035563352,,2.2241858441761,
1.37095784209636,1.56445858674669,,2.44665586770827,,0.0188452361807054,,2.46550110388898,
1.37506174137961,1.15386029033955,,2.71450536799351,,0.0189417837243051,,2.73344715171781,
1.37918891019488,0.788428155580183,,2.99959401336874,,0.0190391621845768,,3.01863317555331,
1.38337107972219,0.529752402897349,,3.29062897493661,,0.0191381308512376,,3.30976710578785,
1.38761459619755,0.390151076376804,,3.56608879043765,,0.019238854920387,,3.58532764535803,
1.39193003668097,0.390154249494807,,3.79607121324748,,0.0193416028612011,,3.81541281610868,
1.39619047645234,0.283401040536273,,3.94281204817865,,0.0194433576553231,,3.96225540583397,
1.40047418575573,0.221813993225505,,3.98657695813292,,0.0195459884346955,,4.00612294656761,
1.40476001047112,0.164332960609989,,3.91883103006381,,0.0196489946824783,,3.93848002474629,
1.40906064307053,0.135594030861232,,3.75031103048657,,0.0197526870312915,,3.77006371751787,
1.41337608355395,0.135597203979234,,3.50634771448324,,0.019857072769191,,3.52620478725244,
1.41768094697736,0.115070303620979,,3.22011828028846,,0.019961542420614,,3.24007982270908,
1.42199004122477,0.102755432653228,,2.91964924454312,,0.0200664588628668,,2.93971570340598,
1.42630336629618,0.0986525910759788,,2.62632440684531,,0.0201718276103177,,2.64649623445563,
1.43062938383961,0.119185837670239,,2.35288209854533,,0.0202778621916153,,2.37315996073695,
1.43498078632706,0.188991260607515,,2.10536410335128,,0.0203848835009043,,2.12574898685218,
1.43931738093049,0.230054580678031,,1.88801893189788,,0.0204919096862895,,1.90851084158417,
1.44367512965394,0.312178047701061,,1.69817344915832,,0.0205998347744012,,1.71877328393272,
1.44806249414541,0.45178572045761,,1.53356587582443,,0.0207088810181127,,1.55427475684254,
1.45249428228892,0.677619701814439,,1.39129518069902,,0.0208194329088179,,1.41211461360784,
1.45680972277234,0.677622874932441,,1.27299545622516,,0.0209274769671207,,1.29392293319228,
1.4611780485558,0.780276415431728,,1.1708400891684,,0.0210372486222668,,1.19187733779067,
1.46549348903922,0.78027958854973,,1.08493405792521,,0.0211460973224738,,1.10608015524769,
1.46979412163862,0.751540658800973,,1.01216301391921,,0.0212549816624351,,1.03341799558164,
1.47410533129804,0.743331802528473,,0.95040079847058,,0.0213645518593378,,0.971765350329918,
1.47836788648141,0.64068460826519,,0.89898866984827,,0.0214733054445595,,0.920461975292829,
1.48268332696483,0.640687781383193,,0.855592827813382,,0.021583842766894,,0.877176670580276,
1.48693107426419,0.509298484253152,,0.820498967966875,,0.0216930824607023,,0.842192050427577,
1.49117670615155,0.373803172427859,,0.792287642153268,,0.0218027101591507,,0.814090352312419,
1.49545830004294,0.30811011042184,,0.770248997996969,,0.0219137249907364,,0.792162722987706,
1.49972085522632,0.205462916158558,,0.75429742744008,,0.0220247148742053,,0.776322142314285,
1.50400667994171,0.147981883543041,,0.74398059138173,,0.0221367942715425,,0.766117385653272,
1.50832212042513,0.147985056661043,,0.739162456615016,,0.0222501512670809,,0.761412607882097,
1.51262275302454,0.119246126912286,,0.739739689913334,,0.0223636355975101,,0.762103325510844,
1.51693607809595,0.115143285335037,,0.745529304157472,,0.0224779876688343,,0.768007291826307,
1.52125998022738,0.131570517234046,,0.756324024283335,,0.0225931720032731,,0.778917196286608,
1.5255817669468,0.143891734437802,,0.771713390414854,,0.0227088696210742,,0.794422260035928,
1.52990989990223,0.168530995727314,,0.791087918640894,,0.0228253267664964,,0.81391324540739,
1.53424437909366,0.205488301102577,,0.813444522364018,,0.0229425664393043,,0.836387088803323,
1.5385915507571,0.267081694649351,,0.837323449440257,,0.0230607864892606,,0.860384235929517,
1.54292814536053,0.308145014719868,,0.860551482735948,,0.0231793784760705,,0.883730861212018,
1.54724358584395,0.30814818783787,,0.880587579197365,,0.0232980715352473,,0.903885650732612,
1.55155902632737,0.308151360955873,,0.894852327221818,,0.023417470128391,,0.918269797350209,
1.55585542810277,0.271200401816612,,0.900843240082179,,0.0235370725416876,,0.924380312623867,
1.5601856764702,0.299945677801375,,0.896796549949898,,0.0236583874384609,,0.920454937388359,
1.56455400225366,0.402599218300661,,0.881785522188866,,0.0237815890070832,,0.905567111195949,
1.56886944273708,0.402602391418665,,0.856821615269576,,0.0239041469077925,,0.880725762177369,
1.57318488322049,0.402605564536667,,0.823531077082894,,0.0240275902332375,,0.847558667316131,
1.57747282334789,0.349230546616401,,0.784572697511878,,0.024151170040808,,0.808723867552686,
1.58176076347528,0.295855528696136,,0.742249909755309,,0.0242757205210265,,0.766525630276336,
1.58605293442668,0.250692540166373,,0.698757315255337,,0.0244014216534079,,0.723158736908745,
1.59033241290607,0.180893463465103,,0.656029294091183,,0.0245278360038919,,0.680557130095075,
1.59463727632948,0.160366563106848,,0.614931112754131,,0.0246561616428419,,0.639587274396972,
1.59894637057689,0.148051692139097,,0.576450132250056,,0.0247858564935833,,0.601235988743639,
1.60326181106031,0.148054865257099,,0.540962798921841,,0.0249170745894094,,0.56587987351125,
1.60758359777973,0.160376082460855,,0.50859342621305,,0.0250499181921507,,0.5336433444052,
1.61189903826315,0.160379255578858,,0.479367686515028,,0.0251841052367142,,0.504551791751742,
1.61623774827858,0.205548590344625,,0.452925712513824,,0.0253206885473683,,0.478246401061192,
1.62058915076603,0.275354013281902,,0.429133879812578,,0.0254594962427155,,0.454593376055294,
1.62494901490148,0.361583495000183,,0.407778017490419,,0.025600567171682,,0.433378584662101,
1.62931734068494,0.46423703549947,,0.388614977858881,,0.0257440970973492,,0.414359074956231,
1.63364970446437,0.497088326179483,,0.371577820800432,,0.0258888139717509,,0.397466634772183,
1.63796514494779,0.497091499297485,,0.356337642670443,,0.026035546653939,,0.382373189324382,
1.64228904707921,0.513518731196494,,0.342603877477099,,0.0261854227123737,,0.368789300189473,
1.64660448756263,0.513521904314496,,0.330256814446774,,0.0263381700255859,,0.35659498447236,
1.65090088933803,0.476570945175236,,0.319162261407104,,0.0264937471909744,,0.345656008598078,
1.65519094487743,0.427301941950223,,0.309145019196714,,0.02665300522578,,0.335798024422494,
1.65952330865686,0.460153232630236,,0.299987998944689,,0.0268183050079402,,0.326806303952629,
1.66391701938434,0.612078949472539,,0.291580402638293,,0.026991154440611,,0.318571557078904,
1.66835938458786,0.858443004305624,,0.283885130926268,,0.0271720190976631,,0.311057150023931,
1.67267482507127,0.858446177423627,,0.277106323775255,,0.0273544803569889,,0.304460804132244,
1.6771277673348,1.12534030573297,,0.270760313392101,,0.0275508661051757,,0.298311179497277,
1.6815510938303,1.33475022830879,,0.265047351689732,,0.0277554841972767,,0.292802835887009,
1.68602095938984,1.63449247418014,,0.259817991889799,,0.0279736657508245,,0.287791657640624,
1.69044217047334,1.83979638206072,,0.255136871174099,,0.0282029219502307,,0.283339793124329,
1.6948062654328,1.9342378931695,,0.250956671654914,,0.0284449930864906,,0.279401664741404,
1.69919997616028,2.0861636100118,,0.24715693343298,,0.0287079337359843,,0.275864867168964,
1.7035154166437,2.08616678312981,,0.24379661482697,,0.0289892187336559,,0.272785833560626,
1.70783085712711,2.08616995624781,,0.240781427401932,,0.029298816323857,,0.270080243725789,
1.71212091266651,2.03690095302279,,0.238106626302082,,0.0296418253136202,,0.267748451615702,
1.71628615889781,1.74537708277795,,0.235801902937631,,0.0300175595686591,,0.26581946250629,
1.72046621301312,1.48259531539986,,0.233765600070237,,0.0304491149391915,,0.264214715009429,
1.72478165349654,1.48259848851787,,0.231942594059187,,0.0309698446563212,,0.262912438715508,
1.72883266747974,0.969349824729446,,0.230480460226939,,0.031551578421956,,0.262032038648895,
1.7330698377191,0.817430454123149,,0.229201094078597,,0.0322920126873264,,0.261493106765924,
1.7372371993624,0.530012598573554,,0.228184581310183,,0.0332050931185531,,0.261389674428736,
1.74145956171774,0.349351125100497,,0.227391426052464,,0.034402801393574,,0.261794227446038,
1.74574327102113,0.287764077789729,,0.226821369124008,,0.0360444183554984,,0.262865787479506,
1.75002698032453,0.226177030478961,,0.226476554894249,,0.0383762433736054,,0.264852798267855,
1.75434030539594,0.222074188901711,,0.226342293969656,,0.041925044668069,,0.268267338637725,
1.75865997670336,0.230289391410216,,0.226402226683769,,0.0477539354440685,,0.274156162127837,
1.76298599424679,0.250822638004476,,0.226630633190771,,0.0584654002025906,,0.285096033393361,
1.76730143473021,0.250825811122478,,0.226991586459992,,0.0816644198153657,,0.308656006275358,
1.77163591392164,0.287783116497744,,0.227443420717589,,0.149666315759376,,0.377109736476964,
1.77605500959314,0.488981009683063,,0.227939685529077,,0.566539378700244,,0.794479064229321,
1.78045929738062,0.661436800001624,,0.228403768419458,,27.9412853309593,,28.1696890993788,
1.78487416222812,0.854422663796441,,0.228765686971658,,0.382442834765966,,0.611208521737623,
1.78918960271154,0.854425836914443,,0.228949502728535,,0.12971764810251,,0.358667150831045,
1.79350504319495,0.854429010032446,,0.22890331158051,,0.0765406147068524,,0.305443926287362,
1.79780356038236,0.821584065588437,,0.228581541229583,,0.0571538172213525,,0.285735358450935,
1.80208303886175,0.751784988887167,,0.227961100502133,,0.0480356308213322,,0.275996731323465,
1.80639213310916,0.739470117919415,,0.227030522278723,,0.0430277045133939,,0.270058226792117,
1.81063353417252,0.595762776703619,,0.225834607037303,,0.0400751213277411,,0.265909728365044,
1.8149045510039,0.509539641221343,,0.224389024102757,,0.0381763836005217,,0.262565407703279,
1.81921999148732,0.509542814339345,,0.222736470886264,,0.0369034341619649,,0.259639905048229,
1.82347620043469,0.39457757599031,,0.220977513117521,,0.0360466647330476,,0.257024177850569,
1.82777683303409,0.365838646241552,,0.219130606122189,,0.0354459728731222,,0.254576578995311,
1.83214092799355,0.460280157350336,,0.217242145969626,,0.0350232027260017,,0.252265348695628,
1.83655790825305,0.657372035840405,,0.215366462058533,,0.0347307573109794,,0.250097219369512,
1.84100873510457,0.920160149454496,,0.213553483630014,,0.034536120030142,,0.248089603660156,
1.84538340712404,1.03513173403954,,0.211876112718311,,0.0344177297008437,,0.246293842419154,
1.84976654079151,1.16652737740558,,0.210318880463591,,0.0343544465296201,,0.244673326993211,
1.85408198127492,1.16653055052359,,0.208917493991095,,0.0343344295877135,,0.243251923578809,
1.85839742175834,1.16653372364159,,0.207652023057391,,0.0343478627921871,,0.241999885849578,
1.86267478482573,1.09262863224507,,0.206532635129388,,0.0343879996170862,,0.240920634746475,
1.86692253212509,0.961239335115025,,0.205551788296771,,0.0344497029617865,,0.240001491258557,
1.87117874107246,0.846274096765988,,0.204695657196591,,0.0345298702504265,,0.239225527447018,
1.87546668119986,0.792899078845723,,0.203956047533719,,0.0346264588254992,,0.238582506359218,
1.87978212168327,0.792902251963725,,0.203330170545585,,0.0347375199400203,,0.238067690485606,
1.88412083169871,0.838071586729494,,0.202814295732427,,0.0348614437960597,,0.237675739528487,
1.88843627218213,0.838074759847496,,0.202407566923288,,0.0349955269279902,,0.237403093851279,
1.89284690620562,1.02284859425181,,0.202095094771417,,0.0351425941219373,,0.237237688893354,
1.89730831011715,1.30616678134216,,0.201878919093379,,0.0353007402929398,,0.237179659386319,
1.90176759861668,1.58537895373725,,0.201757327726719,,0.0354675049185589,,0.237224832645278,
1.9060830391001,1.58538212685526,,0.201724475522593,,0.0356366190870214,,0.237361094609614,
1.91039001793551,1.56896124119225,,0.201770360716094,,0.0358125724113209,,0.237582933127415,
1.91469488135892,1.548434340834,,0.201890749722563,,0.0359952914798258,,0.237886041202389,
1.91901032184234,1.548437513952,,0.202082606911768,,0.0361851094817379,,0.238267716393506,
1.92322845337368,1.35956401108844,,0.202335909575526,,0.0363769315948916,,0.238712841170418,
1.92735350677694,0.990025861633819,,0.202643914871167,,0.0365704417251143,,0.239214356596281,
1.93151663759624,0.694395976693723,,0.203012938504926,,0.0367716340655357,,0.239784572570462,
1.9357601540716,0.554794650173179,,0.203447162114892,,0.0369828087077766,,0.240429970822669,
1.93999520889895,0.398769264871628,,0.203937135684084,,0.0371997416715564,,0.24113687735564,
1.94431064938237,0.398772437989631,,0.204492933124808,,0.0374272252980129,,0.241920158422821,
1.94858589703776,0.320761331897858,,0.205098398680843,,0.0376591132721666,,0.24275751195301,
1.95286960634115,0.25917428458709,,0.205758613002793,,0.0378981281547382,,0.243656741157531,
1.95717870058856,0.246859413619338,,0.206475814038901,,0.0381454865405623,,0.244621300579463,
1.96149414107198,0.246862586737341,,0.207246596092965,,0.0384004024793061,,0.245646998572271,
1.9658095815554,0.246865759855343,,0.2080692928865,,0.038662784086949,,0.246732076973449,
1.97013982992282,0.275611035840105,,0.208946509194364,,0.0389338763228384,,0.247880385517202,
1.97454411771031,0.448066826158666,,0.20989150544688,,0.0392179860719277,,0.249109491518808,
1.97890398184576,0.534296307876946,,0.210879210408008,,0.0395079536942489,,0.250387164102257,
1.98321942232918,0.53429948099495,,0.211907995256833,,0.0398039464702861,,0.251711941727119,
1.98754967069661,0.563044756979711,,0.212991548391587,,0.0401104109074458,,0.253101959299033,
1.99193491977608,0.69854641504101,,0.21414139916454,,0.0404309591421478,,0.254572358306688,
1.9962503602595,0.698549588159012,,0.215324902621019,,0.0407569986371396,,0.256081901258159,
2.0005404157989,0.649280584933997,,0.216552987227398,,0.0410921645903605,,0.257645151817758,
2.00474162403422,0.427558964508426,,0.217805986440845,,0.0414317185420165,,0.259237704982862,
2.00902533333762,0.365971917197657,,0.219135548790169,,0.0417902173194556,,0.260925766109625,
2.01334077382103,0.36597509031566,,0.220528788705918,,0.0421647305865033,,0.262693519292422,
2.01760544441641,0.26743391074763,,0.221959596573257,,0.0425489086257141,,0.264508505198971,
2.02189549995581,0.218164907522616,,0.223454031903536,,0.0429504783071183,,0.266404510210654,
2.02621094043922,0.218168080640618,,0.225014187699006,,0.0433708151210936,,0.2683850028201,
2.03053695798265,0.238701327234877,,0.22663665843151,,0.0438099173143348,,0.270446575745845,
2.0348968221181,0.32493080895316,,0.228332448963197,,0.0442718123724994,,0.272604261335696,
2.03922283966153,0.345464055547418,,0.230076711072534,,0.0447508600678249,,0.274827571140359,
2.04353828014495,0.345467228665421,,0.231879467315775,,0.0452510044137019,,0.277130471729477,
2.04786218227637,0.361894460564429,,0.233750332450848,,0.0457763092594275,,0.279526641710275,
2.05217762275979,0.361897633682432,,0.235683811582035,,0.046326801355233,,0.282010612937268,
2.05647190912319,0.320840659847921,,0.237675473682289,,0.0469028956203545,,0.284578369302644,
2.06074081054257,0.230511509670392,,0.239724295745127,,0.0475061041834733,,0.2872303999286,
2.06504355855397,0.205878594616887,,0.24186109834457,,0.0481477588097312,,0.290008857154302,
2.06935899903739,0.205881767734889,,0.244078894640432,,0.04882851583587,,0.292907410476302,
2.07367443952081,0.205884940852892,,0.246374004961216,,0.049550239818735,,0.295924244779951,
2.07798988000423,0.205888113970894,,0.248749102330256,,0.0503171284510852,,0.299066230781341,
2.08229051260363,0.177149184222138,,0.251198445306151,,0.0511310579552064,,0.302329503261357,
2.08660595308705,0.17715235734014,,0.253741902352588,,0.052003056585654,,0.305744958938242,
2.09094254769048,0.218215677410655,,0.25638750379285,,0.0529413732755162,,0.309328877068367,
2.0952579881739,0.218218850528658,,0.259112835204478,,0.0539440361555753,,0.313056871360053,
2.09957342865732,0.218222023646661,,0.261934165206153,,0.0550237214063209,,0.316957886612474,
2.10388040749273,0.201801137983659,,0.264849462152877,,0.0561876163091084,,0.321037078461986,
2.10820642503615,0.222334384577917,,0.267881739003694,,0.0574546372441465,,0.32533637624784,
2.11252186551957,0.22233755769592,,0.271014804978221,,0.058829441085022,,0.329844246063243,
2.11683730600299,0.222340730813922,,0.274260452213799,,0.0603303190902456,,0.334590771304045,
2.1211400540144,0.197707815760417,,0.27761338452593,,0.0619703139935766,,0.339583698519507,
2.12545972532182,0.205923018268922,,0.281101901159254,,0.0637824513476239,,0.344884352506878,
2.12979208910125,0.238774308948935,,0.284729232818177,,0.0657926314055008,,0.350521864223678,
2.13414560700069,0.312685746581463,,0.288509751352563,,0.0680387589833407,,0.356548510335903,
2.13846104748411,0.312688919699466,,0.292397284662881,,0.0705270687365328,,0.362924353399413,
2.14281456538356,0.386600357331993,,0.296466914465837,,0.0733486540845899,,0.369815568550427,
2.14717442951901,0.472829839050274,,0.300698158111894,,0.0765464705082496,,0.377244628620143,
2.15157448648249,0.637073599978331,,0.305133846731015,,0.0802262487729237,,0.385360095503939,
2.15588992696591,0.637076773096334,,0.309653383769416,,0.0843687823236662,,0.394022166093082,
2.16020325203733,0.632973931519085,,0.314346155414302,,0.0891529298121194,,0.403499085226421,
2.16451234628474,0.620659060551334,,0.319217947549385,,0.0947229188388006,,0.413940866388186,
2.16882778676816,0.620662233669336,,0.324289849902421,,0.101286699142907,,0.425576549045327,
2.17312630395556,0.587817289225328,,0.329543279577857,,0.109060474201348,,0.438603753779205,
2.17741001325895,0.526230241914559,,0.33498854495989,,0.118375213350946,,0.453363758310836,
2.18165141432231,0.382522900698763,,0.340596815136862,,0.129596831194612,,0.470193646331475,
2.18593935444971,0.329147882778499,,0.346496933399242,,0.143609725667086,,0.490106659066329,
2.19025479493312,0.329151055896501,,0.352680593849314,,0.16136435261279,,0.514044946462104,
2.19455119670853,0.292200096757242,,0.359094453630427,,0.184072022132429,,0.543166475762857,
2.19882432895191,0.210082975970216,,0.36574162302793,,0.213731979956557,,0.579473602984486,
2.20313765402333,0.205980134392967,,0.372736581643595,,0.254179646798136,,0.626916228441732,
2.20747636403876,0.251149469158735,,0.380077101082672,,0.311160819183946,,0.691237920266619,
2.21179180452218,0.251152642276737,,0.387697215367718,,0.39388973006785,,0.781586945435567,
2.21609666794559,0.230625741918483,,0.39563254766927,,0.52051966261524,,0.91615221028451,
2.22044595502103,0.296325150160508,,0.404006651772583,,0.730502711308869,,1.13450936308145,
2.22476139550445,0.296328323278511,,0.41268927082628,,1.10214307359698,,1.51483234442326,
2.22907683598787,0.296331496396513,,0.421764284520968,,1.83250704388729,,2.25427132840826,
2.23339227647128,0.296334669514516,,0.431252939296242,,3.37943914280888,,3.81069208210512,
2.2377119477787,0.304549872023021,,0.441187598472823,,6.00188158801788,,6.44306918649071,
2.24202738826212,0.304553045141023,,0.451572432576679,,6.14280369929347,,6.59437613187015,
2.24636609827756,0.34972237990679,,0.462501763340377,,3.50502488640834,,3.96752664974872,
2.25068153876097,0.349725553024792,,0.473884562898759,,1.89398382965508,,2.36786839255384,
2.25499697924439,0.349728726142795,,0.48580546033799,,1.13422052131593,,1.62002598165392,
2.2592976118438,0.320989796394039,,0.498249185744574,,0.751242652284624,,1.2494918380292,
2.2635918982072,0.279932822559528,,0.511265504212392,,0.537567549687802,,1.04883305390019,
2.26790099245461,0.267617951591776,,0.524950978186982,,0.407562044607193,,0.932513022794175,
2.27220585587802,0.247091051233521,,0.539279208275092,,0.323618662260215,,0.862897870535307,
2.27652129636143,0.247094224351524,,0.554333790570915,,0.266424491336725,,0.82075828190764,
2.28087058343688,0.312793632593548,,0.570240774956849,,0.225718095586451,,0.7959588705433,
2.2851860239203,0.312796805711551,,0.586787054233013,,0.196270130674211,,0.783057184907224,
2.28952261852373,0.353860125782067,,0.604215033210007,,0.174119544587571,,0.778334577797578,
2.29383805900715,0.35386329890007,,0.622389165888314,,0.157277608701423,,0.779666774589737,
2.29816196113857,0.370290530799077,,0.641464405380533,,0.144164865839584,,0.785629271220117,
2.30247740162199,0.37029370391708,,0.661398646857308,,0.13386483649043,,0.795263483347739,
2.30677803422139,0.341554774168323,,0.682185725192832,,0.125704017058609,,0.807889742251441,
2.31109347470481,0.341557947286325,,0.703996455097048,,0.119152100387901,,0.823148555484948,
2.31548930084429,0.49758967882388,,0.727218649484802,,0.113808701331544,,0.841027350816346,
2.31983858791974,0.563289087065905,,0.751212678947333,,0.10958296658906,,0.860795645536393,
2.32423229864721,0.715214803908208,,0.776492241147981,,0.106188648562219,,0.8826808897102,
2.32857312407465,0.764490153369227,,0.8024982282989,,0.103552563663801,,0.906050791962701,
2.33288856455807,0.764493326487229,,0.829360889069148,,0.101529751167804,,0.930890640236952,
2.33725477492953,0.863040852291265,,0.857543519258785,,0.100005587088875,,0.957549106347659,
2.34159136953296,0.904104172361781,,0.88649971125608,,0.0989478587470356,,0.985447570003116,
2.34590681001638,0.904107345479784,,0.916216869653346,,0.0982983385829385,,1.01451520823628,
2.3502222504998,0.904110518597786,,0.946761726882968,,0.0980150464313839,,1.04477677331435,
2.35449326733118,0.817887383115511,,0.977713538971769,,0.0980697247146827,,1.07578326368645,
2.35880870781459,0.817890556233513,,1.00959587067073,,0.0984458023973845,,1.10804167306812,
2.36305222428995,0.678289229712968,,1.04139853492651,,0.0991196208921668,,1.14051815581868,
2.36724708628928,0.444249565201643,,1.07310787584138,,0.100077718536625,,1.17318559437801,
2.37151810312066,0.358026429719366,,1.10546734509624,,0.101352658505002,,1.20682000360124,
2.37580815866006,0.308757426494353,,1.13780799119391,,0.102944083147728,,1.24075207434164,
2.38009398337545,0.251276393878835,,1.16968080288124,,0.104857172506001,,1.27453797538724,
2.38442634715488,0.284127684558849,,1.20114708102708,,0.107137754296636,,1.30828483532372,
2.3887417876383,0.284130857676852,,1.2313998243512,,0.109780760084899,,1.3411805844361,
2.39305722812171,0.284134030794854,,1.26020283900918,,0.112826273518339,,1.37302911252752,
2.39737055319313,0.280031189217605,,1.28716727872063,,0.116312438655851,,1.40347971737649,
2.40169233991255,0.292352406421362,,1.31197234586515,,0.120298304074061,,1.43227064993921,
2.40600778039597,0.292355579539365,,1.33415438715462,,0.124831252281175,,1.4589856394358,
2.41032322087939,0.292358752657367,,1.35339292691261,,0.129990881754756,,1.48338380866737,
2.4146280843028,0.271831852299113,,1.36932583157446,,0.135852441632421,,1.50517827320688,
2.41894352478621,0.271835025417115,,1.38174933675096,,0.142555502444417,,1.52430483919537,
2.42326954232964,0.292368272011374,,1.39041078265355,,0.150243183721415,,1.54065396637497,
2.42758498281306,0.292371445129377,,1.39510904116534,,0.159047086945905,,1.55415612811125,
2.43194696236051,0.382706941542909,,1.39577171457699,,0.169312709770136,,1.56508442434713,
2.43629624943595,0.448406349784935,,1.39233794040909,,0.181187134349376,,1.57352507475846,
2.44067726769142,0.575695978455729,,1.38482414827876,,0.195150739291048,,1.57997488756981,
2.44504982429888,0.686561548345519,,1.37342476575608,,0.211538942117212,,1.58496370787329,
2.4493652647823,0.686564721463522,,1.35857791923703,,0.230681529022264,,1.5892594482593,
2.45368070526572,0.686567894581524,,1.34043823496663,,0.253508650625281,,1.59394688559191,
2.45798133786513,0.657828964832767,,1.31940725719201,,0.280890227925026,,1.60029748511704,
2.46227985505253,0.624984020388758,,1.2957934961369,,0.31417818970505,,1.60997168584195,
2.46654452564791,0.526442840820728,,1.27016972335546,,0.354801322943153,,1.62497104629862,
2.4708324657753,0.473067822900462,,1.24257432396297,,0.405717879865457,,1.64829220382843,
2.47511617507869,0.411480775589695,,1.2135406999994,,0.47013404506666,,1.68367474506606,
2.47943161556211,0.411483948707697,,1.1831706874201,,0.553815258157769,,1.73698594557787,
2.48373647898552,0.390957048349442,,1.15209211008057,,0.663630775803732,,1.81572288588431,
2.48803922699693,0.366324133295937,,1.12055812530588,,0.811083677226375,,1.93164180253226,
2.49239909113238,0.452553615014218,,1.08841176368917,,1.0168705020112,,2.10528226570038,
2.4967145316158,0.452556788132221,,1.05665132044333,,1.30387512954805,,2.36052644999138,
2.50106804951524,0.526468225764748,,1.02488860119053,,1.71885823798186,,2.7437468391724,
2.50547233730273,0.698924016083309,,0.993229676862217,,2.32227673215572,,3.31550640901794,
2.50978777778615,0.698927189201311,,0.962825581139515,,3.12939466441611,,4.09222024555562,
2.51417937310163,0.846746891348362,,0.93263734096992,,4.07192919144985,,5.00456653241977,
2.51857519924111,1.00277862288592,,0.903279847133722,,4.71847404078781,,5.62175388792153,
2.52302814150463,1.26967275119526,,0.874495351913705,,4.55619559363322,,5.43069094554692,
2.52752127659619,1.61458115871438,,0.846481147956268,,3.71110155154031,,4.55758269949658,
2.53188325614364,1.70491665512791,,0.820309690473159,,2.79292547231575,,3.61323516278891,
2.53623254321909,1.77061606336993,,0.795238431789418,,2.0638196259786,,2.85905805776802,
2.54054798370251,1.77061923648794,,0.771378518837358,,1.54764983585855,,2.3190283546959,
2.54486342418592,1.77062240960594,,0.748526301880335,,1.18802984650981,,1.93655614839014,
2.54903713206523,1.4955225981421,,0.72737131478742,,0.94246990802796,,1.66984122281538,
2.55331026430861,1.41340547735507,,0.706658581487705,,0.761156926223395,,1.4678155077111,
2.55747551053991,1.12188160711023,,0.687368092055781,,0.630911813702967,,1.31827990575875,
2.56163864135921,0.826251722170134,,0.668949364374798,,0.532518344338518,,1.20146770871332,
2.56595408184262,0.826254895288137,,0.65073709743538,,0.454248713430833,,1.10498581086621,
2.57023144491001,0.752349803891613,,0.633538271067581,,0.393831875697048,,1.02737014676463,
2.57446015350136,0.58400637450431,,0.617337393934375,,0.346421265124597,,0.963758659058971,
2.57876924774877,0.571691503536559,,0.60161558550652,,0.307532171195458,,0.909147756701978,
2.58308468823219,0.571694676654561,,0.586632586687452,,0.275834345208209,,0.862466931895661,
2.58749743766768,0.760574525754127,,0.572064523953251,,0.249196004185147,,0.821260528138398,
2.59194614910721,1.01925662467297,,0.558111858934321,,0.2269462016445,,0.78505806057882,
2.59637793725072,1.24509060602979,,0.544909356508623,,0.208405516272547,,0.753314872781169,
2.60080549457022,1.46271255799612,,0.532379522484353,,0.192765496643919,,0.725145019128273,
2.60512093505364,1.46271573111412,,0.52076995667311,,0.179764796089536,,0.700534752762646,
2.60953791531314,1.65980760960419,,0.509472289888334,,0.168333239115438,,0.677805529003772,
2.61385335579655,1.65981078272219,,0.498976828260263,,0.158678983582765,,0.657655811843028,
2.61804398697187,1.41755908882036,,0.489271950893596,,0.150500304612271,,0.639772255505867,
2.62226211850321,1.2286855859568,,0.47996359885818,,0.143272572319331,,0.623236171177511,
2.6264167876745,0.916631642235702,,0.47122410181251,,0.136992641669825,,0.608216743482335,
2.63061376508582,0.686697992419627,,0.462806054015273,,0.131373325333261,,0.594179379348534,
2.63492920556924,0.68670116553763,,0.45455883759738,,0.126249419602502,,0.580808257199881,
2.6391748374566,0.551205853712337,,0.446828614627547,,0.12176835828684,,0.568596972914386,
2.643467008408,0.506042865182573,,0.439380608576821,,0.117728875349767,,0.557109483926588,
2.64778033347942,0.501940023605325,,0.432248614646166,,0.114103816888895,,0.546352431535061,
2.65214654385088,0.60048754940936,,0.425370804820507,,0.110823325664338,,0.536194130484845,
