Neutrino energy,discrete levels,only GTR,total
5.05,47.02515285739478,0.07215349108064087,47.09730634847542
5.0600000000000005,47.30700031273331,0.07359595502051569,47.38059626775382
5.07,47.58842509062612,0.07503841896039039,47.66346350958651
5.08,47.87080112406204,0.07648088290026508,47.947282006962304
5.09,48.15432559881407,0.07792334684013978,48.232248945654206
5.1000000000000005,48.43867443322148,0.0793658107800146,48.51804024400149
5.11,48.72533738286964,0.0808082747198893,48.80614565758953
5.12,49.017793598046026,0.08225073865976398,49.10004433670579
5.13,49.31084673708165,0.08388248520936284,49.39472922229101
5.14,49.599195873184385,0.0856074605070348,49.68480333369142
5.15,49.89103697866075,0.0873324358047069,49.978369414465455
5.16,50.19051934134266,0.08905741110237886,50.27957675244504
5.17,50.48831103296422,0.09078238640005082,50.57909341936427
5.18,50.78170136949985,0.09250736169772276,50.87420873119757
5.19,51.07650208359455,0.09423233699539488,51.170734420589945
5.2,51.375768614433746,0.09595731229306682,51.47172592672681
5.21,51.69301225405104,0.09768228759073878,51.79069454164178
5.22,52.00464501445764,0.09940726288841073,52.10405227734605
5.23,52.30407400871677,0.1013552612462041,52.40542926996297
5.24,52.60823516950643,0.10341310678286299,52.71164827628929
5.25,52.92610081683374,0.10547095231952186,53.03157176915326
5.26,53.23464712510988,0.10752879785618075,53.342175922966064
5.2700000000000005,53.53912820130497,0.10958664339283981,53.64871484469781
5.28,53.84516140076869,0.11164448892949869,53.95680588969819
5.29,54.15211904630201,0.11370233446615757,54.265821380768166
5.3,54.46031397288573,0.11576018000281646,54.576074152888545
5.3100000000000005,54.76916183962813,0.11781802553947551,54.88697986516761
5.32,55.07938927048994,0.1198758710761344,55.19926514156607
5.33,55.39062034159926,0.12219664363614766,55.5128169852354
5.34,55.702705656750084,0.12464691756587279,55.82735257431596
5.3500000000000005,56.016070914744034,0.12709719149559812,56.143168106239635
5.36,56.330312103748575,0.12954746542532325,56.4598595691739
5.37,56.64547007244815,0.13199773935504838,56.7774678118032
5.38,56.96190877357054,0.13444801328477352,57.09635678685532
5.39,57.27939203933137,0.13689828721449865,57.41629032654587
5.4,57.59878626093273,0.139348561144224,57.73813482207695
5.41,57.92596080124562,0.1417988350739491,58.06775963631957
5.42,58.248926210088335,0.14424910900367424,58.39317531909201
5.43,58.572761326455876,0.14700803387682093,58.7197693603327
5.44,58.905649005107534,0.14991898085642924,59.05556798596396
5.45,59.23894971010399,0.15282992783603733,59.391779637940026
5.46,59.56462715050198,0.15574087481564539,59.72036802531762
5.47,59.892184898333596,0.15865182179525344,60.05083672012885
5.48,60.22442685843523,0.16156276877486175,60.385989627210094
5.49,60.55494350581424,0.16447371575446984,60.719417221568705
5.5,60.88494646078438,0.1673846627340779,61.05233112351846
5.51,61.216148896120124,0.17029560971368596,61.38644450583381
5.5200000000000005,61.548431013419474,0.17320655669329427,61.72163757011277
5.53,61.8817353112085,0.17647927834449634,62.058214589552996
5.54,62.21600336117922,0.17993018752051337,62.39593354869973
5.55,62.551363399527006,0.1833810966965304,62.734744496223534
5.5600000000000005,62.88764791945207,0.18683200587254778,63.07447992532462
5.57,63.22514070654407,0.19028291504856482,63.41542362159263
5.58,63.56372606295107,0.19373382422458185,63.75745988717565
5.59,63.90316631367608,0.1971847334005989,64.10035104707669
5.6000000000000005,64.24413931481007,0.20063564257661626,64.44477495738668
5.61,64.58844885512941,0.2040865517526333,64.79253540688205
5.62,64.93286915729419,0.20753746092865033,65.14040661822284
5.63,65.27889238876728,0.2114107057233619,65.49030309449064
5.64,65.63399550804431,0.21549196656907232,65.84948747461338
5.65,65.9897634105322,0.21957322741478313,66.20933663794699
5.66,66.33761811393154,0.22365448826049356,66.56127260219203
5.67,66.68865827476752,0.22773574910620398,66.91639402387372
5.68,67.04843095021089,0.2318170099519144,67.2802479601628
5.69,67.40661732083198,0.23589827079762518,67.6425155916296
5.7,67.75937803326505,0.2399795316433356,67.9993575649084
5.71,68.11362297695158,0.24406079248904602,68.35768376944063
5.72,68.46888017378627,0.24814205333475645,68.71702222712103
5.73,68.82897061675847,0.25271674982425835,69.08168736658273
5.74,69.19704219938525,0.2575344817801048,69.45457668116535
5.75,69.5749398270696,0.26235221373595125,69.83729204080555
5.76,69.93580852823585,0.26716994569179775,70.20297847392766
5.7700000000000005,70.3009133781914,0.27198767764764464,70.57290105583904
5.78,70.67388935490106,0.2768054096034911,70.95069476450456
5.79,71.05610532217385,0.28162314155933754,71.33772846373319
5.8,71.42265344803333,0.286440873515184,71.70909432154852
5.8100000000000005,71.78992061899963,0.2912586054710309,72.08117922447066
5.82,72.15890816060792,0.29607633742687733,72.4549844980348
5.83,72.52868101686249,0.3014678189069204,72.8301488357694
5.84,72.89971115987159,0.3071418934361947,73.20685305330778
5.8500000000000005,73.2717598866334,0.3128159679654695,73.58457585459887
5.86,73.64507532145986,0.31849004249474383,73.9635653639546
5.87,74.02058755219667,0.3241641170240181,74.34475166922068
5.88,74.40022348975734,0.3298381915532924,74.73006168131063
5.89,74.78467837243362,0.3355122660825667,75.12019063851618
5.9,75.16263544352131,0.3411863406118415,75.50382178413315
5.91,75.54353041054397,0.34686041514111576,75.89039082568509
5.92,75.93383317621607,0.3525344896703901,76.28636766588646
5.93,76.32197443131203,0.35887494824053623,76.68084937955257
5.94,76.704833350452,0.36554362581588856,77.0703769762679
5.95,77.08949694293538,0.3722123033912403,77.46170924632662
5.96,77.47501964977906,0.378880980966592,77.85390063074564
5.97,77.86184921184908,0.3855496585419438,78.24739887039102
5.98,78.24965594632339,0.39221833611729606,78.64187428244068
5.99,78.63862587800577,0.39888701369264784,79.03751289169841
6.0,79.02870521961589,0.40555569126799956,79.43426091088389
6.01,79.41961490265564,0.4122243688433513,79.83183927149899
6.0200000000000005,79.8119739059085,0.4188930464187036,80.2308669523272
6.03,80.2053843716018,0.4263336347099362,80.63171800631173
6.04,80.59971221680382,0.43415441783137876,81.0338666346352
6.05,80.99513376677844,0.44197520095282133,81.43710896773126
6.0600000000000005,81.39185260949581,0.4497959840742646,81.84164859357008
6.07,81.78972714426672,0.45761676719570715,82.24734391146242
6.08,82.18867080176221,0.46543755031714973,82.65410835207936
6.09,82.58874536342091,0.4732583334385923,83.0620036968595
6.1000000000000005,82.98987602710959,0.4810791165600356,83.47095514366963
6.11,83.39222509162343,0.4888998996814782,83.88112499130492
6.12,83.79583719522805,0.49672068280292075,84.29255787803096
6.13,84.20050726972912,0.5054346058518572,84.70594187558098
6.140000000000001,84.60629896201633,0.5145884336412019,85.12088739565753
6.15,85.01329115040379,0.5237422614305458,85.53703341183433
6.16,85.42146071177153,0.5328960892198897,85.95435680099142
6.17,85.83066135880051,0.5420499170092336,86.37271127580975
6.18,86.24092942208347,0.5512037447985775,86.79213316688204
6.19,86.65237741885394,0.5603575725879222,87.21273499144186
6.2,87.06496979367195,0.5695114003772661,87.63448119404921
6.21,87.47871349421035,0.57866522816661,88.05737872237697
6.22,87.89356496871694,0.587819055955954,88.48138402467289
6.23,88.30955105858638,0.5980027616317085,88.90755382021808
6.24,88.72661026951552,0.6086937205947986,89.33530399011032
6.25,89.14472532206264,0.6193846795578888,89.76411000162052
6.26,89.56390133147893,0.6300756385209789,90.19397696999991
6.2700000000000005,89.98414411215194,0.6407665974840699,90.62491070963601
6.28,90.40560288228089,0.6514575564471601,91.05706043872804
6.29,90.82808017420025,0.6621485154102502,91.4902286896105
6.3,91.25162115168078,0.6728394743733402,91.92446062605411
6.3100000000000005,91.67627300567263,0.6835304333364314,92.35980343900906
6.32,92.10208691796844,0.6942213922995215,92.79630831026796
6.33,92.52897945904965,0.7060978036394092,93.23507726268906
6.34,92.95689438269171,0.7185580945081674,93.67545247719988
6.3500000000000005,93.38584586456241,0.7310183853769269,94.11686424993934
6.36,93.81593066475494,0.7434786762456852,94.55940934100063
6.37,94.24718594511674,0.7559389671144435,95.00312491223119
6.38,94.67950475911032,0.7683992579832017,95.44790401709352
6.390000000000001,95.11288028023449,0.7808595488519612,95.89373982908646
6.4,95.5474496299417,0.7933198397207195,96.34076946966242
6.41,95.98317972544244,0.8057801305894777,96.78895985603192
6.42,96.41997517368075,0.8182404214582361,97.238215595139
6.43,96.8577647076301,0.8320615584495791,97.68982626607968
6.44,97.29665025763046,0.8465529629341367,98.1432032205646
6.45,97.73667513174055,0.8610443674186932,98.59771949915925
6.46,98.17779680576115,0.8755357719032497,99.05333257766439
6.47,98.62000578774102,0.8900271763878062,99.51003296412883
6.48,99.06323637266152,0.9045185808723639,99.96775495353388
6.49,99.50751996200472,0.9190099853569204,100.42652994736164
6.5,99.95293952045623,0.9335013898414768,100.88644091029771
6.51,100.39941590626519,0.9479927943260332,101.34740870059122
6.5200000000000005,100.84690971748712,0.962484198810591,101.80939391629771
6.53,101.29544785416466,0.9785352951983224,102.27398314936299
6.54,101.74507977889668,0.9953545980458266,102.7404343769425
6.55,102.19581571939058,1.0121739008933308,103.20798962028391
6.5600000000000005,102.64758986145786,1.0289932037408367,103.6765830651987
6.57,103.10045541510169,1.045812506588341,104.14626792169004
6.58,103.55449706843227,1.0626318094358451,104.61712887786811
6.59,104.00959835803772,1.0794511122833494,105.08904947032107
6.6000000000000005,104.46581080345037,1.0962704151308553,105.56208121858123
6.61,104.92305799895705,1.1130897179783594,106.0361477169354
6.62,105.38160400939908,1.1299090208258638,106.51151303022495
6.63,105.84127035477907,1.1485109065986012,106.98978126137767
6.640000000000001,106.30206497612662,1.167990780976306,107.47005575710293
6.65,106.76391486350889,1.1874706553540089,107.95138551886289
6.66,107.22698078159303,1.206950529731712,108.43393131132474
6.67,107.69109888235262,1.226430404109415,108.91752928646204
6.68,108.1562531458431,1.245910278487118,109.40216342433021
6.69,108.62250180122622,1.2653901528648228,109.88789195409105
6.7,109.0898477092477,1.2848700272425257,110.37471773649023
6.71,109.55829672865394,1.304349901620229,110.86264663027417
6.72,110.02785719214371,1.3238297759979318,111.35168696814165
6.73,110.49850181816164,1.3453396011005077,111.84384141926215
6.74,110.97029258912652,1.3678492526795107,112.33814184180602
6.75,111.44314158838166,1.3903589042585136,112.83350049264018
6.76,111.91701192768703,1.4128685558375167,113.32988048352455
6.7700000000000005,112.39191401835197,1.4353782074165218,113.82729222576849
6.78,112.86787280424782,1.4578878589955249,114.32576066324334
6.79,113.34491612220498,1.480397510574528,114.82531363277951
6.8,113.8230320863892,1.502907162153531,115.32593924854274
6.8100000000000005,114.3021904892354,1.5254168137325361,115.82760730296793
6.82,114.78243567822446,1.5479264653115392,116.330362143536
6.83,115.26378971077506,1.5727486325330917,116.83653834330815
6.84,115.74624711742403,1.5987097999964974,117.34495691742053
6.8500000000000005,116.22975344298716,1.6246709674599051,117.85442441044707
6.86,116.71427599833383,1.6506321349233108,118.36490813325715
6.87,117.19990343938677,1.6765933023867163,118.8764967417735
6.88,117.68665966543851,1.702554469850122,119.38921413528864
6.890000000000001,118.17445202583903,1.72851563731353,119.90296766315257
6.9,118.66331412868873,1.7544768047769355,120.41779093346567
6.91,119.15329819140814,1.780437972240341,120.93373616364848
6.92,119.64433404589836,1.8063991397037467,121.4507331856021
6.93,120.13645048304427,1.8349880193182997,121.97143850236257
6.94,120.629598512813,1.864871145216257,122.49446965802926
6.95,121.12383644574575,1.8947542711142114,123.01859071685996
6.96,121.61913991511632,1.9246373970121657,123.54377731212848
6.97,122.11551467817172,1.9545205229101201,124.07003520108184
6.98,122.61297119918424,1.9844036488080772,124.59737484799233
6.99,123.11145381618996,2.0142867747060316,125.125740590896
7.0,123.61098816708449,2.044169900603986,125.65515806768848
7.01,124.11154834689668,2.0740530265019403,126.18560137339863
7.0200000000000005,124.6131250535232,2.1039361523998976,126.7170612059231
7.03,125.11579063494474,2.13679674527188,127.25258738021662
7.04,125.61952748080304,2.1711238517280855,127.79065133253113
7.05,126.1243032830574,2.205450958184291,128.3297542412417
7.0600000000000005,126.63012465273786,2.2397780646404994,128.86990271737835
7.07,127.13702995521484,2.274105171096705,129.41113512631154
7.08,127.64507484464202,2.3084322775529103,129.95350712219494
7.09,128.1542634543091,2.342759384009116,130.49702283831823
7.1000000000000005,128.66448906853444,2.3770864904653246,131.04157555899977
7.11,129.17572837436245,2.41141359692153,131.58714197128398
7.12,129.68806362784713,2.4457407033777354,132.13380433122487
7.13,130.20170499520168,2.483434170951105,132.6851391661528
7.140000000000001,130.71637441120774,2.522785696985172,133.23916010819292
7.15,131.23207022041262,2.5621372230192354,133.79420744343187
7.16,131.74878555698814,2.6014887490532983,134.35027430604143
7.17,132.26673228088373,2.6408402750873616,134.9075725559711
7.18,132.78570555122982,2.680191801121425,135.46589735235125
7.19,133.30567680133402,2.719543327155492,136.0252201284895
7.2,133.82670613945538,2.7588948531895547,136.58560099264494
7.21,134.34882529996693,2.798246379223618,137.14707167919056
7.22,134.8720281997982,2.8375979052576814,137.7096261050559
7.23,135.39637041298428,2.8807474911001196,138.2771179040844
7.24,135.92173038793274,2.925767763116828,138.84749815104956
7.25,136.4481824387909,2.970788035133536,139.41897047392442
7.26,136.97565855508861,3.015808307150244,139.99146686223887
7.2700000000000005,137.5041996803232,3.060828579166956,140.56502825949016
7.28,138.0337791801294,3.105848851183664,141.13962803131304
7.29,138.56438647842253,3.1508691232003723,141.7152556016229
7.3,139.09606726227108,3.19588939521708,142.29195665748816
7.3100000000000005,139.62880835658459,3.2409096672337925,142.86971802381836
7.32,140.1625830296477,3.2859299392505004,143.4485129688982
7.33,140.69745541275958,3.3352284376960526,144.03268385045564
7.34,141.2333417718512,3.3866341222931253,144.61997589414432
7.3500000000000005,141.77029489715912,3.4380398068902025,145.20833470404932
7.36,142.30824543211816,3.4894454914872752,145.79769092360544
7.37,142.84728866969692,3.540851176084348,146.38813984578127
7.38,143.387402965264,3.5922568606814207,146.97965982594542
7.390000000000001,143.92854173008791,3.643662545278498,147.5722042753664
7.4,144.47067533295422,3.6950682298755706,148.1657435628298
7.41,145.01387391584996,3.7464739144726433,148.7603478303226
7.42,145.5581887844792,3.797879599069716,149.35606838354892
7.43,146.1035080684295,3.854089005435567,149.95759707386506
7.44,146.6498618797942,3.912664424015897,150.5625263038101
7.45,147.19721399648182,3.971239842596222,151.16845383907804
7.46,147.7456779928902,4.029815261176546,151.77549325406673
7.47,148.29517021170696,4.088390679756871,152.38356089146384
7.48,148.8457391619615,4.1469660983372005,152.9927052602987
7.49,149.3973259315074,4.205541516917526,153.60286744842492
7.5,149.94994140138397,4.26411693549785,154.2140583368818
7.51,150.50360168796968,4.322692354078175,154.82629404204786
7.5200000000000005,151.05828947969974,4.3812677726585045,155.43955725235824
7.53,151.61398440146831,4.4452256194354804,156.0592100209038
7.54,152.17073140447812,4.51183451293618,156.6825659174143
7.55,152.72851656977426,4.578443406436879,157.30695997621115
7.5600000000000005,153.28731654166165,4.645052299937585,157.93236884159924
7.57,153.84715457077962,4.711661193438284,158.5588157642179
7.58,154.40810552139814,4.778270086938983,159.18637560833713
7.59,154.97012604502692,4.844878980439683,159.8150050254666
7.6000000000000005,155.53326072839528,4.911487873940388,160.44474860233566
7.61,156.0973918460542,4.978096767441087,161.07548861349528
7.62,156.66258188680334,5.044705660941787,161.70728754774512
7.63,157.22887260252756,5.117338535278403,162.34621113780597
7.640000000000001,157.7963643134036,5.192938444952119,162.9893027583557
7.65,158.36488280277064,5.268538354625829,163.63342115739647
7.66,158.9344102937927,5.344138264299538,164.27854855809224
7.67,159.50495171424743,5.419738173973247,164.92468988822068
7.68,160.07675870027435,5.495338083646956,165.57209678392132
7.69,160.64956822044854,5.570937993320673,166.22050621376923
7.7,161.22337134928787,5.646537902994382,166.86990925228224
7.71,161.79825734765586,5.722137812668092,167.52039516032394
7.72,162.37420652421233,5.797737722341801,168.17194424655412
7.73,162.9512644837557,5.880062509009668,168.83132699276536
7.74,163.5293620480607,5.965699548525393,169.49506159658608
7.75,164.1084809372597,6.051336588041119,170.15981752530084
7.76,164.6886963737972,6.136973627556845,170.82567000135404
7.7700000000000005,165.26993532163826,6.222610667072578,171.49254598871084
7.78,165.85219169737582,6.308247706588303,172.16043940396412
7.79,166.4354526255088,6.393884746104029,172.8293373716128
7.8,167.01974580702645,6.479521785619754,173.49926759264622
7.8100000000000005,167.60508771180412,6.565158825135488,174.1702465369396
7.82,168.19144038158922,6.650795864651213,174.84223624624042
7.83,168.77886084066193,6.743918411163829,175.52277925182577
7.84,169.36731383966008,6.840727849182375,176.20804168884246
7.8500000000000005,169.9567726491965,6.9375372872009295,176.89430993639743
7.86,170.54727106735655,7.034346725219476,177.58161779257603
7.87,171.13880521785282,7.131156163238022,178.26996138109084
7.88,171.73139521534495,7.227965601256569,178.9593608166015
7.890000000000001,172.32500418777042,7.324775039275123,179.64977922704554
7.9,172.91961192647773,7.42158447729367,180.3411964037714
7.91,173.51520695579728,7.518393915312216,181.03360087110948
7.92,174.1118514770904,7.615203353330762,181.72705483042117
7.930000000000001,174.70960295294955,7.720333792624823,182.42993674557437
7.94,175.30834426974045,7.829562635532183,183.13790690527262
7.95,175.90809971472197,7.938791478439542,183.84689119316153
7.96,176.50886760334717,8.048020321346902,184.55688792469408
7.97,177.11073674315685,8.157249164254262,185.26798590741112
7.98,177.71362203072374,8.266478007161632,185.98010003788536
7.99,178.3175656001981,8.375706850068992,186.69327245026707
8.0,178.92252303209804,8.484935692976352,187.4074587250744
8.01,179.5284896503372,8.594164535883712,188.12265418622093
8.02,180.1354823339636,8.703393378791072,188.83887571275469
8.03,180.74348208081585,8.82184815977565,189.5653302405915
8.040000000000001,181.35246060692148,8.944847059514705,190.29730766643618
8.05,181.96250111803832,9.067845959253738,191.03034707729205
8.06,182.57353019094145,9.19084485899277,191.76437504993422
8.07,183.18558457674015,9.313843758731803,192.49942833547195
8.08,183.7987117598841,9.436842658470836,193.23555441835492
8.09,184.41289166155767,9.55984155820987,193.97273321976755
8.1,185.02811933643207,9.682840457948902,194.71095979438098
8.11,185.64449039278205,9.805839357687935,195.45032975047
8.120000000000001,186.26187486662116,9.928838257426989,196.19071312404816
8.13,186.88031330371143,10.062046159634901,196.94235946334632
8.14,187.49981306892093,10.20028237649166,197.7000954454126
8.15,188.1204477401964,10.338518593348422,198.45896633354482
8.16,188.742101383174,10.47675481020518,199.2188561933792
8.17,189.3647444103455,10.614991027061942,199.97973543740744
8.18,189.9883856312015,10.753227243918701,200.7416128751202
8.19,190.6130060182162,10.891463460775462,201.50446947899167
8.2,191.23860194715908,11.029699677632221,202.2683016247913
8.21,191.86518299976893,11.167935894489005,203.03311889425794
8.22,192.49280482921037,11.306172111345766,203.79897694055614
8.23,193.12143207361586,11.451570338678346,204.57300241229422
8.24,193.75113148846847,11.600496123409464,205.35162761187794
8.25,194.3818566347127,11.749421908140581,206.1312785428533
8.26,195.0135880962999,11.898347692871699,206.91193578917162
8.27,195.64638909897425,12.047273477602817,207.69366257657708
8.28,196.28018253686997,12.196199262333934,208.47638179920392
8.290000000000001,196.91496341259636,12.345125047065078,209.26008845966143
8.3,197.550751116984,12.494050831796196,210.0448019487802
8.31,198.1875331375542,12.642976616527314,210.8305097540815
8.32,198.82535135816573,12.791902401258431,211.61725375942416
8.33,199.4641724859887,12.942857359462087,212.4070298454508
8.34,200.10401993483728,13.094811761316397,213.1988316961537
8.35,200.74485954833204,13.246766163170705,213.99162571150276
8.36,201.38669717872753,13.398720565025013,214.78541774375253
8.370000000000001,202.02954916497356,13.550674966879347,215.5802241318529
8.38,202.67337663680763,13.702629368733655,216.37600600554129
8.39,203.31824737448787,13.854583770587965,217.17283114507583
8.4,203.96410470435188,14.006538172442273,217.97064287679416
8.41,204.6109407499443,14.15849257429658,218.76943332424088
8.42,205.25875459128233,14.310446976150889,219.56920156743323
8.43,205.90759512451703,14.468946916513278,220.37654204103032
8.44,206.55750380204438,14.630670778827406,221.1881745808718
8.45,207.20838805519077,14.792394641141534,222.0007826963323
8.46,207.8602884718383,14.954118503455692,222.814406975294
8.47,208.51321863181053,15.115842365769822,223.62906099758035
8.48,209.16721454385564,15.27756622808395,224.44478077193958
8.49,209.8221898761942,15.439290090398078,225.26147996659228
8.5,210.47819160515024,15.601013952712208,226.07920555786245
8.51,211.13518963356327,15.762737815026336,226.8979274485896
8.52,211.7931733767779,15.924461677340465,227.71763505411838
8.53,212.4521892309824,16.09279373727158,228.544982968254
8.540000000000001,213.11218081257587,16.264380581103634,229.3765613936795
8.55,213.7731518990696,16.435967424935658,230.20911932400526
8.56,214.4351537634688,16.60755426876768,231.04270803223648
8.57,215.09813209906608,16.7791411125997,231.87727321166577
8.58,215.76214024439264,16.950727956431724,232.71286820082437
8.59,216.42718539762134,17.122314800263744,233.5495001978851
8.6,217.09324418403173,17.29390164409577,234.3871458281275
8.61,217.7603163717285,17.46548848792779,235.22580485965628
8.620000000000001,218.42838530527337,17.637075331759842,236.0654606370332
8.63,219.0974370795756,17.81530518337148,236.91274226294706
8.64,219.76752583280023,17.996806964188,237.76433279698824
8.65,220.43865713152093,18.17830874500452,238.61696587652546
8.66,221.110990978793,18.359810525821043,239.47080150461406
8.67,221.78433572103629,18.541312306637565,240.32564802767385
8.68,222.45865391920293,18.722814087454086,241.181468006657
8.69,223.1339632111681,18.904315868270608,242.0382790794387
8.700000000000001,223.8106027747446,19.08581764908716,242.89642042383178
8.71,224.48821071858143,19.267319429903683,243.75553014848512
8.72,225.16680932569287,19.448821210720205,244.61563053641308
8.73,225.8464669145475,19.636835287884118,245.48330220243162
8.74,226.527159425721,19.82805691399525,246.35521633971626
8.75,227.20896052391524,20.019278540106388,247.22823906402164
8.76,227.89179048204608,20.21050016621752,248.1022906482636
8.77,228.57560535692537,20.401721792328658,248.97732714925402
8.78,229.26045614617328,20.592943418439795,249.85339956461308
8.790000000000001,229.94628136496164,20.784165044550964,250.7304464095126
8.8,230.63307551664568,20.9753866706621,251.60846218730777
8.81,231.32088770567736,21.166608296773234,252.4874960024506
8.82,232.00966942704213,21.35782992288437,253.3674993499265
8.83,232.699496438741,21.55556722214129,254.25506366088229
8.84,233.3903158243994,21.756513733544633,255.14682955794405
8.85,234.08215119317305,21.95746024494798,256.039611438121
8.86,234.7749580641957,22.15840675635133,256.933364820547
8.870000000000001,235.46873707940486,22.35935326775471,257.82809034715956
8.88,236.16353502021352,22.560299779158058,258.72383479937156
8.89,236.85931368470006,22.761246290561402,259.6205599752615
8.9,237.55612249123067,22.96219280196475,260.5183152931954
8.91,238.25390494068697,23.1631393133681,261.41704425405504
8.92,238.95265086972964,23.364085824771443,262.31673669450106
8.93,239.65236272093478,23.571491717152696,263.22385443808747
8.94,240.3531005444291,23.782079095687244,264.13517964011635
8.950000000000001,241.05493046334558,23.99266647422183,265.0475969375674
8.96,241.7577134464188,24.20325385275638,265.9609672991752
8.97,242.46145078594415,24.413841231290927,266.8752920172351
8.98,243.16621719167748,24.624428609825475,267.79064580150293
8.99,243.87200886888317,24.835015988360023,268.7070248572432
9.0,244.57877445748784,25.04560336689457,269.6243778243824
9.01,245.2865531317391,25.25619074542912,270.5427438771682
9.02,245.99530080067157,25.466778123963667,271.46207892463525
9.03,246.70501493007336,25.683916081811397,272.3889310118848
9.040000000000001,247.41571959995562,25.904280444395507,273.3200000443511
9.05,248.1273746454884,26.12464480697958,274.252019452468
9.06,248.8399883068737,26.34500916956365,275.18499747643733
9.07,249.5536116055697,26.565373532147717,276.1189851377174
9.08,250.2682076903225,26.78573789473179,277.0539455850543
9.09,250.98383895766597,27.00610225731586,277.98994121498185
9.1,251.70045050057558,27.22646661989993,278.92691712047554
9.11,252.41806099820954,27.446830982484002,279.8648919806935
9.120000000000001,253.1367311034461,27.667195345068112,280.80392644851423
9.13,253.85655913526494,27.893932746354338,281.75049188161927
9.14,254.57735849775818,28.12380910700132,282.7011676047595
9.15,255.2991587277717,28.353685467648308,283.65284419542
9.16,256.0219105297823,28.583561828295295,284.6054723580776
9.17,256.7456092454965,28.81343818894228,285.55904743443875
9.18,257.4703073464174,29.043314549589265,286.51362189600667
9.19,258.19596402568925,29.273190910236252,287.46915493592553
9.200000000000001,258.9225669363245,29.503067270883278,288.42563420720774
9.21,259.6501180245182,29.73294363153026,289.3830616560484
9.22,260.37861450269594,29.96281999217725,290.34143449487317
9.23,261.1080962833166,30.199085991061164,291.3071822743778
9.24,261.8385634088023,30.43849912519611,292.27706253399845
9.25,262.57000329901723,30.677912259331052,293.24791555834827
9.26,263.3024212108642,30.917325393465994,294.2197466043302
9.27,264.03581868931724,31.156738527600936,295.1925572169182
9.28,264.7702081707856,31.39615166173588,296.1663598325215
9.290000000000001,265.50563904373087,31.635564795870863,297.14120383960176
9.3,266.2420117475726,31.874977930005805,298.1169896775784
9.31,266.9793621669775,32.11439106414075,299.0937532311183
9.32,267.7177189301904,32.35380419827569,300.0715231284661
9.33,268.4570213823172,32.59944194782652,301.0564633301437
9.34,269.19730422484594,32.848145552731445,302.0454497775774
9.35,269.9385710979474,33.09684915763637,303.03542025558374
9.36,270.680826986357,33.345552762541296,304.02637974889825
9.370000000000001,271.4240361718613,33.59425636744626,305.0182925393076
9.38,272.16822122958934,33.84295997235119,306.01118120194053
9.39,272.9133796960832,34.091663577256114,307.0050432733393
9.4,273.6595146781391,34.34036718216104,307.99988186030015
9.41,274.40663679737395,34.589070787065964,308.9957075844399
9.42,275.15471419413166,34.83777439197089,309.9924885861025
9.43,275.90373475013797,35.0928871910838,310.99662194122175
9.44,276.6537170435216,35.35115675749317,312.0048738010148
9.450000000000001,277.40469343844694,35.60942632390259,313.01411976234954
9.46,278.1566301614808,35.867695890311964,314.02432605179274
9.47,278.9095135727372,36.12596545672134,315.03547902945854
9.48,279.6634065558762,36.384235023130714,316.0476415790069
9.49,280.4183235013233,36.64250458954009,317.06082809086337
9.5,281.17425020172897,36.90077415594946,318.07502435767844
9.51,281.93114670100624,37.15904372235884,319.0901904233651
9.52,282.68904581275643,37.41731328876821,320.1063591015246
9.53,283.44788519440766,37.682004373845956,321.1298895682536
9.540000000000001,284.2076691408574,37.949858296476826,322.1575274373342
9.55,284.96848581753886,38.217712219107646,323.1861980366465
9.56,285.7302348170448,38.485566141738474,324.21580095878323
9.57,286.4929254635009,38.753420064369294,325.2463455278702
9.58,287.2565718359046,39.021273987000114,326.27784582290474
9.59,288.02117766544626,39.289127909630935,327.3103055750772
9.6,288.7867751770884,39.556981832261755,328.34375700935016
9.61,289.5533290738533,39.824835754892575,329.37816482874587
9.620000000000001,290.320865755167,40.092689677523445,330.41355543269043
9.63,291.08938846410734,40.36679998962786,331.4561884537352
9.64,291.8588470585838,40.64399180699537,332.5028388655792
9.65,292.6292698812419,40.92118362436289,333.55045350560476
9.66,293.4006667191648,41.19837544173041,334.59904216089524
9.67,294.17311036833837,41.47556725909793,335.6486776274363
9.68,294.94679168748183,41.752759076465445,336.6995507639473
9.69,295.72144428394233,42.02995089383297,337.7513951777753
9.700000000000001,296.4970420803319,42.307142711200534,338.8041847915324
9.71,297.2736055108341,42.58433452856805,339.85794003940214
9.72,298.05145562201915,42.861526345935566,340.9129819679547
9.73,298.83025721663597,43.1449104610102,341.97516767764614
9.74,299.6100184420714,43.43134451376145,343.0413629558329
9.75,300.39081958033927,43.71777856651271,344.108598146852
9.76,301.17262687282965,44.004212619263974,345.1768394920936
9.77,301.9555419436571,44.290646672015235,346.24618861567234
9.78,302.73943243426254,44.577080724766496,347.31651315902906
9.790000000000001,303.5242732294355,44.86351477751781,348.3877880069533
9.8,304.31005244257796,45.14994883026907,349.460001272847
9.81,305.0967587250753,45.43638288302033,350.5331416080956
9.82,305.8844142334477,45.72281693577159,351.6072311692193
9.83,306.6730394674992,46.01536582838676,352.688405295886
9.84,307.46260229807126,46.31092650780057,353.7735288058718
9.85,308.2532334489169,46.60648718721439,354.85972063613127
9.86,309.0448340994743,46.90204786662821,355.9468819661025
